W	N1	N2	N3	R	anotacion
99.99215	0.0021984	0.0020235316	0.0017806956	0.0018376107	0
99.99408	0.00165803	0.001532198	0.0013816014	0.0013431131	0
99.994354	0.0015807054	0.0014661117	0.0013252277	0.001266355	0
99.9943	0.0015990534	0.0014808762	0.0013392749	0.0012748985	0
99.994156	0.0016397305	0.0015157614	0.0013709336	0.0013046846	0
99.99393	0.0017118775	0.0015776478	0.0014297965	0.0013603462	0
99.99364	0.00179237	0.0016528589	0.0014999869	0.0014197351	0
99.99347	0.001835795	0.0017037588	0.001543079	0.0014494313	0
99.993225	0.0019086301	0.0017701816	0.0016055652	0.0015039193	0
99.99301	0.0019636052	0.0018192242	0.0016520717	0.001545835	0
99.992744	0.0020419434	0.0018901081	0.0017187968	0.0016043609	0
99.992516	0.0021066046	0.0019463035	0.0017730148	0.0016541535	0
99.99227	0.0021786485	0.002009109	0.0018339953	0.001708877	0
99.99162	0.002365949	0.0021771141	0.0019896438	0.0018472985	0
99.99091	0.0025685418	0.0023588317	0.0021645846	0.001996682	0
99.99009	0.0028032921	0.0025692468	0.0023769618	0.0021646267	0
99.98948	0.0029746548	0.0027235816	0.0025382985	0.0022794923	0
99.98889	0.003143691	0.0028731504	0.0026934575	0.0023966462	0
99.987885	0.0034329086	0.0031285873	0.0029477612	0.0025967257	0
99.986115	0.003952184	0.0035924274	0.0033845354	0.0029526222	0
99.98187	0.0052186116	0.004711165	0.0043942686	0.003801853	0
99.96535	0.010394454	0.009113967	0.008116061	0.007037248	0
99.84677	0.050629828	0.04168534	0.032543384	0.028376954	0
2.348841	94.01571	2.0838137	0.7771461	0.77448624	1
2.6998494	88.97966	5.620425	1.4452568	1.2548075	1
0.39031234	0.56444913	98.06413	0.7280593	0.2530345	2
0.10446592	0.13784313	99.526985	0.15543517	0.07527017	2
0.23586117	0.2930645	98.93596	0.38561252	0.14950272	2
0.07195755	0.07738945	99.708786	0.09264645	0.049217172	2
0.078606814	0.10594914	99.62507	0.12866557	0.06169856	2
0.0591687	0.065227576	99.76417	0.07050813	0.040929925	2
0.09677524	0.1436128	99.5293	0.15608624	0.07422975	2
0.071920134	0.0782399	99.67926	0.11536135	0.055216037	2
0.54593426	0.63949513	96.74642	1.6245458	0.44360572	2
0.062210213	0.10085694	99.69226	0.09259432	0.052072447	2
0.15448095	0.18197416	99.23959	0.3064088	0.117542736	2
0.06979593	0.10678669	99.6784	0.09087213	0.054143533	2
0.55726886	0.3543473	98.1407	0.69773996	0.2499347	2
0.07281405	0.08911083	99.67791	0.10552371	0.05464768	2
0.30942544	0.40962628	98.42264	0.6400296	0.21828198	2
0.21015415	0.4532664	98.85713	0.3025724	0.17687188	2
0.27172917	0.34105146	98.5458	0.6294547	0.21196033	2
0.06555913	0.08631439	99.686485	0.109599635	0.05204773	2
0.14087191	0.27668545	99.254814	0.20980619	0.11781806	2
0.3442122	0.42071515	98.485794	0.54594266	0.20333815	2
0.12009566	0.1571595	99.390976	0.23436318	0.09741158	2
0.15744008	0.24910448	99.14266	0.31756663	0.13322052	2
0.93899953	0.9804388	94.57899	2.7836206	0.71794915	2
99.86693	0.030978594	0.04167773	0.03531472	0.0250993	0
99.968025	0.008673325	0.0090931775	0.007737072	0.0064699054	0
99.97347	0.007394431	0.007318801	0.0064605605	0.005356817	0
99.9604	0.011504192	0.010924351	0.00934899	0.007819901	0
99.92339	0.020697514	0.021308657	0.017908808	0.016701318	0
99.90742	0.026342036	0.025851157	0.020180207	0.020210166	0
99.954605	0.012169329	0.012342313	0.010909912	0.009969327	0
99.98042	0.0055875666	0.005417423	0.0044660927	0.0041114865	0
99.987366	0.0035298036	0.0034151122	0.003012446	0.0026769154	0
99.989006	0.0030694308	0.0029419153	0.0026580265	0.002332732	0
99.989845	0.00283695	0.0027025768	0.0024594537	0.002156532	0
99.990295	0.0027149115	0.0025693404	0.002352725	0.0020631445	0
99.99061	0.0026319423	0.0024847714	0.002280278	0.0019998322	0
99.9909	0.002551044	0.0024044244	0.002210792	0.0019406757	0
99.9911	0.0024996744	0.002349304	0.002163106	0.0019044968	0
99.99119	0.0024689399	0.0023201487	0.0021362957	0.0018823917	0
99.99127	0.0024434705	0.002294008	0.0021134308	0.0018653906	0
99.99132	0.0024308667	0.002281023	0.002101116	0.0018566106	0
99.99135	0.0024233724	0.0022748963	0.002095418	0.001850887	0
99.99139	0.0024154987	0.0022678133	0.002089988	0.001844258	0
99.99146	0.0023948292	0.0022493403	0.0020734852	0.0018270247	0
99.99162	0.002348858	0.002208608	0.0020352209	0.0017921795	0
99.991776	0.0023026625	0.002167802	0.001997433	0.0017580595	0
99.991905	0.0022620894	0.0021300332	0.0019608177	0.0017290538	0
99.992	0.0022408648	0.002109422	0.001939777	0.0017149803	0
99.992096	0.0022127486	0.0020851751	0.0019161073	0.0016946862	0
99.99211	0.0022073048	0.0020758559	0.0019079437	0.0016920815	0
99.9922	0.0021796038	0.0020510298	0.0018838962	0.0016690359	0
99.99218	0.0021868267	0.0020566098	0.0018911501	0.0016767926	0
99.99222	0.0021749912	0.002046163	0.0018823281	0.0016679505	0
99.9922	0.0021814457	0.0020505236	0.0018870549	0.0016732498	0
99.99224	0.002172681	0.0020418963	0.0018800574	0.0016660986	0
99.99227	0.0021654018	0.0020358243	0.0018737933	0.0016588126	0
99.992355	0.0021402778	0.0020132393	0.0018540446	0.0016393771	0
99.99244	0.0021208916	0.0019931728	0.0018363724	0.0016254819	0
99.992485	0.0021065264	0.00198003	0.0018245424	0.0016144759	0
99.99247	0.0021107635	0.0019806763	0.0018254856	0.001618541	0
99.99242	0.0021260313	0.001992507	0.0018374276	0.0016296686	0
99.99242	0.0021245785	0.0019912077	0.0018372977	0.0016267326	0
99.992386	0.0021393814	0.001998422	0.0018432878	0.0016372951	0
99.992294	0.0021626472	0.0020225185	0.0018675957	0.0016528026	0
99.9923	0.0021599403	0.0020213604	0.001869462	0.0016499313	0
99.99231	0.002155154	0.0020174957	0.0018672126	0.0016461712	0
99.992355	0.0021411285	0.0020067429	0.0018576066	0.0016344069	0
99.99248	0.0021099166	0.0019769103	0.0018293427	0.0016093745	0
99.99247	0.0021088806	0.0019759128	0.001825811	0.0016095839	0
99.99249	0.0021060305	0.0019705018	0.0018198182	0.0016078851	0
99.99246	0.002117542	0.0019816202	0.001829374	0.0016156669	0
99.99251	0.0021045473	0.0019701568	0.0018177599	0.0016009937	0
99.9926	0.0020791146	0.0019472053	0.0017924403	0.0015814716	0
99.99269	0.0020550264	0.0019249035	0.0017691362	0.0015654924	0
99.99265	0.0020654502	0.0019335941	0.001775694	0.0015770651	0
99.99268	0.0020583298	0.001926185	0.0017699646	0.0015713571	0
99.992676	0.0020573726	0.0019243198	0.0017691358	0.0015712142	0
99.99269	0.0020557158	0.0019225774	0.0017692004	0.0015688849	0
99.99266	0.0020621656	0.0019269898	0.0017745841	0.0015749063	0
99.99267	0.0020593824	0.0019263437	0.0017764803	0.0015690047	0
99.99267	0.002061809	0.0019272866	0.0017762237	0.0015710386	0
99.99266	0.0020663424	0.0019312927	0.0017801643	0.0015713549	0
99.99271	0.002051869	0.0019176088	0.0017691164	0.0015575937	0
99.99274	0.0020409331	0.0019083078	0.0017626826	0.0015484612	0
99.99276	0.002037321	0.0019029996	0.0017592981	0.0015476058	0
99.99277	0.0020331421	0.0018976318	0.0017569691	0.0015455282	0
99.99277	0.0020307577	0.0018937744	0.0017560895	0.0015444116	0
99.992775	0.0020301463	0.001890615	0.001755222	0.0015442166	0
99.99275	0.002039194	0.0018948	0.0017590859	0.0015514398	0
99.99273	0.002049769	0.0018999045	0.0017652324	0.0015587786	0
99.99269	0.0020621906	0.0019084694	0.0017766854	0.0015673257	0
99.99269	0.0020625915	0.0019067423	0.001777165	0.0015670098	0
99.99264	0.0020804668	0.0019161049	0.00177582	0.001584545	0
99.99249	0.00212479	0.0019519652	0.001805513	0.0016224214	0
99.992355	0.0021647918	0.001985979	0.0018381898	0.001654279	0
99.99219	0.0022159836	0.0020306695	0.0018836192	0.0016941121	0
99.99197	0.002276146	0.0020827542	0.0019378822	0.0017381264	0
99.991776	0.0023286582	0.0021264867	0.00198322	0.0017767983	0
99.99148	0.0024206697	0.0022040668	0.0020568015	0.0018455561	0
99.99053	0.002696684	0.0024431506	0.0022644692	0.002046	0
99.98882	0.0032205922	0.0028883978	0.0026503578	0.0024111797	0
99.98722	0.0036902195	0.003304205	0.0030432462	0.0027495215	0
99.98436	0.004551433	0.004045806	0.0037031171	0.0033383528	0
99.98247	0.005038951	0.004552882	0.004234868	0.0037089346	0
99.97992	0.0058328966	0.0052231397	0.0047959727	0.004238994	0
99.976204	0.007035221	0.0061547784	0.0055909352	0.005013751	0
99.970764	0.008812095	0.007543025	0.0067566033	0.0061214957	0
99.95951	0.012537121	0.010396523	0.009151733	0.008391269	0
99.86966	0.044784363	0.03277199	0.02712883	0.025659831	0
99.72111	0.0998441	0.071258515	0.05560095	0.05218243	0
76.360146	14.959467	4.0587654	2.2183719	2.4032505	0
1.8403268	95.17775	1.6859723	0.6350962	0.6608589	1
1.4958802	2.5259347	93.94535	1.3143922	0.7184429	2
0.77862966	1.6337335	96.380104	0.67787826	0.5296528	2
0.10804676	0.16432492	99.50598	0.13592339	0.08572597	2
0.106737904	0.16086604	99.457375	0.1872319	0.087796114	2
0.06034407	0.07717997	99.73385	0.07914494	0.049488876	2
0.034814943	0.048513852	99.8312	0.05405365	0.03142373	2
0.033974666	0.045268778	99.836296	0.054123856	0.030337868	2
0.046022713	0.058385782	99.77454	0.08072167	0.040323988	2
0.035579164	0.057071786	99.81476	0.058311213	0.034278076	2
0.042167135	0.06102989	99.78066	0.07638581	0.03975767	2
0.057740167	0.08351554	99.69327	0.11080822	0.05466732	2
0.7548244	0.8414293	95.044395	2.7008543	0.65848917	2
0.09290721	0.1350183	99.48631	0.19889015	0.086867325	2
0.2595556	0.41724196	98.380325	0.6887708	0.25411016	2
0.9613242	1.2147402	93.16756	3.7949946	0.8613821	2
0.6315532	0.77120113	95.887985	2.137125	0.5721323	2
1.2415943	1.5046	90.61653	5.5097938	1.1274791	2
0.8660975	0.71849835	3.068703	94.595146	0.7515588	3
1.5316296	1.7393374	87.87799	7.4854097	1.3656309	2
0.42360142	0.60893476	97.25906	1.3004804	0.4079186	2
0.9064737	1.1420331	93.616	3.5068352	0.82865924	2
1.0944177	1.3134911	92.0586	4.545467	0.9880286	2
0.75909925	0.68034315	2.8016968	95.05582	0.70304084	3
0.5574684	0.5049565	1.8578185	96.563965	0.51578856	3
0.08296473	0.07063705	0.16921659	99.60236	0.07481363	3
0.051840123	0.04400883	0.096839525	99.76045	0.046866346	3
0.041129343	0.034978088	0.07415068	99.81266	0.037077233	3
0.03099541	0.026350418	0.05346783	99.861206	0.027985016	3
0.026008105	0.022093503	0.04372023	99.884766	0.023410693	3
0.021254297	0.018031256	0.03462461	99.90699	0.019094326	3
0.0187992	0.01592578	0.03003342	99.91841	0.01682288	3
0.016952312	0.014337862	0.026621602	99.92697	0.015110241	3
0.015731093	0.013288075	0.024394777	99.9326	0.013975092	3
0.0148114385	0.012496584	0.022726484	99.936844	0.0131210955	3
0.014167791	0.011941555	0.021558953	99.93981	0.0125180185	3
0.013729755	0.011560707	0.020754173	99.941864	0.01209751	3
0.013337139	0.011222371	0.020041266	99.943665	0.011727515	3
0.013094134	0.011009167	0.019590812	99.94482	0.011490554	3
0.013000104	0.010919325	0.019400317	99.94529	0.011390399	3
0.013156949	0.011044015	0.019650478	99.94464	0.011514923	3
0.012515535	0.010505656	0.018527875	99.9475	0.010952056	3
0.012366233	0.010375981	0.018243313	99.94821	0.01080117	3
0.012272369	0.010294223	0.01805882	99.94868	0.01070252	3
0.0122260945	0.01025172	0.017955998	99.94892	0.010645707	3
0.012209584	0.010234498	0.017905947	99.949036	0.01061683	3
0.012261068	0.010271971	0.017967869	99.94886	0.0106419185	3
0.0123828985	0.010367051	0.018149884	99.94837	0.010726035	3
0.012598217	0.010537739	0.018489059	99.947495	0.010886692	3
0.01296042	0.010825129	0.019072497	99.94598	0.011165345	3
0.013629613	0.011354648	0.0201721	99.943146	0.011694046	3
0.01491517	0.012358829	0.022300592	99.937706	0.012716242	3
0.017466312	0.014293067	0.026536103	99.926994	0.014710969	3
0.022889366	0.018136129	0.035023917	99.9053	0.018651335	3
0.04522148	0.031905096	0.06448779	99.8262	0.032189183	3
92.787895	1.1084836	2.2968209	2.9886026	0.81820905	0
3.220519	6.151061	81.84524	7.072866	1.7103143	2
