W	N1	N2	N3	R	anotacion
99.99371	0.001764013	0.0016010466	0.0014080921	0.0015188429	0
99.99471	0.0014983257	0.0013438122	0.0012027976	0.0012459181	0
99.99435	0.0016283008	0.0014388673	0.0012594624	0.00132211	0
99.99478	0.0014903836	0.0013459716	0.0011902502	0.0012046602	0
99.9947	0.001518258	0.0013679377	0.0012093459	0.0012129117	0
99.994545	0.001566558	0.0014068469	0.0012447623	0.001234753	0
99.99427	0.0016597931	0.0014785109	0.0013015185	0.0012881524	0
99.994064	0.0017295436	0.0015373207	0.0013509999	0.0013264735	0
99.99377	0.0018254948	0.0016113799	0.0014107694	0.001385431	0
99.99362	0.0018691646	0.0016481804	0.0014417187	0.0014093702	0
99.99336	0.0019584156	0.0017151935	0.0014931184	0.0014678885	0
99.99358	0.0018865608	0.001665687	0.0014553389	0.0014134964	0
99.993484	0.0019147384	0.0016905367	0.0014760821	0.0014288937	0
99.99348	0.00191646	0.0016959033	0.0014817504	0.0014275425	0
99.99344	0.0019297622	0.0017073927	0.0014910909	0.0014346079	0
99.99342	0.0019346027	0.0017109496	0.0014946045	0.0014365456	0
99.99336	0.0019526038	0.0017256889	0.0015077475	0.0014467287	0
99.9932	0.002009284	0.0017707563	0.0015439647	0.0014813696	0
99.993225	0.0019956147	0.0017632998	0.0015404932	0.0014695246	0
99.99304	0.0020662826	0.0018153149	0.001577849	0.0015176648	0
99.9932	0.0020059282	0.0017650187	0.0015345551	0.0014815675	0
99.99342	0.0019368492	0.0017156912	0.0014992425	0.0014319908	0
99.99334	0.001963749	0.001734276	0.0015137568	0.0014488177	0
99.9932	0.0020115455	0.001770681	0.0015429875	0.001478793	0
99.99327	0.0019824458	0.0017522607	0.001530495	0.0014578847	0
99.99313	0.0020260287	0.0017850983	0.0015566973	0.0014848575	0
99.99313	0.0020290876	0.0017866698	0.001560758	0.0014875568	0
99.99254	0.0022303634	0.0019356931	0.0016767535	0.0016222718	0
99.992874	0.0021154273	0.0018541898	0.0016107089	0.0015440763	0
99.993095	0.0020370758	0.0017975024	0.0015671953	0.0014924321	0
99.99315	0.0020219155	0.0017887437	0.0015626597	0.0014800068	0
99.99302	0.002064225	0.0018195243	0.0015849997	0.0015108534	0
99.99291	0.0021001885	0.001845848	0.0016043705	0.001536117	0
99.993004	0.0020691007	0.0018223156	0.001587183	0.0015139785	0
99.99285	0.0021211333	0.0018587427	0.0016169567	0.0015489152	0
99.99274	0.002164927	0.0018861297	0.0016407359	0.0015786778	0
99.99187	0.0024466473	0.0021088647	0.0018123459	0.0017645704	0
99.99277	0.0021517922	0.001890017	0.001638825	0.0015639523	0
99.992935	0.0020942283	0.0018461962	0.0016031916	0.0015271385	0
99.9929	0.0021049737	0.0018556302	0.0016108972	0.0015286525	0
99.99302	0.002060734	0.0018239127	0.0015882682	0.0015003744	0
99.99315	0.0020219593	0.0017935799	0.0015655356	0.001476087	0
99.99311	0.0020309638	0.0018012846	0.0015721472	0.0014823272	0
99.99318	0.0020096963	0.0017838918	0.0015586576	0.0014698248	0
99.993126	0.0020270098	0.0017960148	0.0015670385	0.0014827383	0
99.99308	0.0020441783	0.0018092889	0.0015762661	0.0014944521	0
99.99315	0.002017892	0.0017926595	0.0015663543	0.0014748237	0
99.993195	0.002000727	0.001780348	0.001557018	0.0014628612	0
99.99334	0.0019531025	0.0017426508	0.0015283288	0.0014321937	0
99.99353	0.0018955445	0.0016949932	0.0014934429	0.0013938248	0
99.99352	0.0018984252	0.0016977052	0.0014977233	0.0013940798	0
99.99342	0.0019254041	0.0017201857	0.0015168514	0.0014120818	0
99.993355	0.0019517767	0.0017404476	0.0015299302	0.0014303398	0
99.993454	0.0019185281	0.0017130243	0.0015082001	0.0014089114	0
99.9935	0.0019064164	0.0017028212	0.0015011259	0.0014009989	0
99.99341	0.0019334604	0.0017211427	0.0015148814	0.0014197057	0
99.99334	0.0019605467	0.0017386021	0.001529494	0.0014401291	0
99.99281	0.0021316125	0.0018725314	0.0016275648	0.0015592988	0
99.99347	0.0019126481	0.0017021799	0.0015012092	0.0014096388	0
99.993454	0.0019179683	0.0017048253	0.0015026494	0.0014134032	0
99.99355	0.0018892563	0.0016811026	0.0014836071	0.0013965857	0
99.99378	0.00181663	0.0016217455	0.0014385668	0.0013507071	0
99.99402	0.0017386783	0.0015550697	0.0013921778	0.0013034429	0
99.99376	0.001823786	0.001618182	0.0014403999	0.0013585313	0
99.99325	0.0019912703	0.0017415005	0.0015332025	0.0014778253	0
99.993355	0.0019626939	0.0017242376	0.0015166788	0.0014496525	0
99.99341	0.0019373829	0.0017075993	0.0015032865	0.0014302859	0
99.9935	0.0019142252	0.0016857203	0.0014888189	0.0014140257	0
99.99184	0.0024669461	0.0021140731	0.0018175666	0.0017761209	0
99.99355	0.0018967069	0.0016748861	0.001477049	0.001399169	0
99.99359	0.0018798057	0.0016657895	0.001472884	0.0013856721	0
99.99349	0.0019144509	0.0016946904	0.0014952759	0.0014067197	0
99.993454	0.0019269843	0.0017035122	0.0015026655	0.0014161115	0
99.99335	0.001966068	0.0017255183	0.0015250127	0.0014424176	0
99.99094	0.0027383561	0.002340192	0.0020329931	0.0019475291	0
99.992645	0.0021913368	0.0019115871	0.001666192	0.0015801586	0
99.99304	0.0020610325	0.0018176031	0.0015899797	0.0014945201	0
99.99319	0.002013077	0.0017805909	0.0015612186	0.001464648	0
99.99312	0.0020315342	0.0017951679	0.001572781	0.0014772272	0
99.99316	0.0020186102	0.0017861945	0.0015694218	0.001466855	0
99.99281	0.0021341303	0.0018761306	0.0016397574	0.0015425367	0
99.992905	0.0021023508	0.0018537261	0.0016238418	0.0015207237	0
99.992874	0.0021106238	0.0018580509	0.001630836	0.001526827	0
99.99228	0.002306035	0.0019998238	0.0017400704	0.0016608317	0
99.99295	0.0020904192	0.0018320621	0.001613104	0.0015197673	0
99.99178	0.0024494515	0.0021285582	0.0018645488	0.0017694125	0
99.990456	0.002886986	0.002466193	0.0021262271	0.0020611943	0
99.991905	0.0024313568	0.0021077788	0.0018163212	0.0017376619	0
99.99271	0.0021700885	0.0019101956	0.0016584898	0.0015629446	0
99.99286	0.0021148075	0.0018711393	0.0016258674	0.0015269293	0
99.99325	0.0019863837	0.0017672117	0.001548956	0.0014422263	0
99.99258	0.0022087242	0.0019417665	0.0016791908	0.0015892296	0
99.99311	0.0020323198	0.001803651	0.0015756646	0.001474939	0
99.99295	0.002088527	0.0018461585	0.0016071976	0.0015134803	0
99.99284	0.002117636	0.0018691081	0.0016200325	0.0015400634	0
99.9932	0.0020002262	0.0017779133	0.0015511226	0.0014629754	0
99.9936	0.0018735313	0.0016755586	0.0014783468	0.0013779686	0
99.99348	0.0019136356	0.0017072672	0.0015014956	0.0014034484	0
99.99353	0.0018985107	0.001693103	0.0014935588	0.0013948218	0
99.99336	0.0019503647	0.0017344606	0.0015265597	0.0014281156	0
99.99325	0.0019864517	0.0017646917	0.0015531357	0.0014497566	0
99.99297	0.0020792338	0.0018313751	0.0016048693	0.001512801	0
99.99284	0.002120655	0.0018638682	0.0016287491	0.0015425589	0
99.99307	0.0020417992	0.0018027466	0.0015856049	0.0014891308	0
99.992	0.0023990718	0.002073263	0.0017906472	0.0017304088	0
99.99328	0.001974791	0.0017532558	0.0015450962	0.0014453335	0
99.993195	0.0020023147	0.0017731923	0.0015661877	0.0014636453	0
99.99208	0.002370613	0.0020423916	0.0017914037	0.0017057575	0
99.9923	0.0022979574	0.0019886205	0.0017512422	0.0016611125	0
99.99009	0.003040809	0.0025442773	0.002190519	0.0021392857	0
99.99152	0.0025514725	0.0022000934	0.0018912212	0.0018272467	0
99.99258	0.0022126294	0.0019337335	0.001686565	0.0015959395	0
99.99194	0.0024210473	0.0020974444	0.0018096972	0.0017290702	0
99.9925	0.0022342294	0.0019623039	0.0017014372	0.0016066544	0
99.9929	0.002102733	0.0018595463	0.0016227029	0.0015225401	0
99.9927	0.0021724547	0.0019079047	0.0016626925	0.0015675476	0
99.99223	0.0023221823	0.0020220864	0.0017515911	0.0016660539	0
99.99237	0.0022769417	0.001992601	0.0017287885	0.0016344751	0
99.992424	0.0022568163	0.0019820984	0.0017202221	0.0016206158	0
99.992386	0.0022653097	0.0019909542	0.0017242575	0.0016287477	0
99.99268	0.0021730447	0.0019162318	0.0016683914	0.001566511	0
99.99241	0.0022597476	0.001984026	0.001722627	0.0016223219	0
99.99251	0.002227536	0.0019620718	0.0017073336	0.0016008813	0
99.99215	0.002339751	0.0020493376	0.0017721459	0.0016770802	0
99.99261	0.0021911445	0.0019355534	0.0016858312	0.0015777947	0
99.992355	0.0022733628	0.002000887	0.0017362845	0.0016299875	0
99.992485	0.0022303301	0.0019699722	0.0017119831	0.0016037805	0
99.99261	0.002192529	0.0019376848	0.0016837688	0.0015826523	0
99.99235	0.002274989	0.002002724	0.0017275426	0.0016407695	0
99.99339	0.0019385407	0.0017270315	0.0015238675	0.0014214221	0
99.99317	0.0020091457	0.0017773554	0.0015671529	0.001467196	0
99.99258	0.0022082862	0.0019339899	0.0016898663	0.0015918295	0
99.99266	0.0021736342	0.0019181905	0.0016762393	0.0015673513	0
99.99289	0.0020966805	0.001859823	0.0016349407	0.0015187653	0
99.99243	0.0022517715	0.0019749661	0.0017324546	0.0016136435	0
