W	N1	N2	N3	R	anotacion
99.99231	0.0021600744	0.002000773	0.0017293112	0.0018073821	0
99.994354	0.0015858408	0.0014670661	0.0013065663	0.001288583	0
99.994736	0.0014749597	0.0013687515	0.0012287023	0.0011863206	0
99.99479	0.001465197	0.0013585549	0.0012182312	0.0011697502	0
99.994774	0.0014748449	0.0013623037	0.0012207152	0.0011725425	0
99.994675	0.001504122	0.0013873253	0.0012417001	0.0011916494	0
99.99455	0.001541233	0.001414604	0.0012739295	0.0012155143	0
99.994675	0.0015066947	0.0013839246	0.0012485724	0.0011917012	0
99.99468	0.0015040496	0.0013804282	0.001248841	0.0011899747	0
99.994644	0.0015160615	0.0013889801	0.0012572674	0.0011986421	0
99.99464	0.0015159448	0.0013892206	0.0012600223	0.0011968266	0
99.99459	0.0015327747	0.001401123	0.0012713874	0.001207573	0
99.99457	0.0015383215	0.0014056046	0.0012772327	0.0012121972	0
99.994576	0.001534493	0.0014043405	0.0012769287	0.001210521	0
99.99451	0.0015556175	0.0014216758	0.0012886724	0.0012262571	0
99.99454	0.0015407425	0.0014110532	0.0012856621	0.001216147	0
99.994484	0.0015581932	0.0014255142	0.0012985248	0.0012295418	0
99.99451	0.0015487041	0.0014178552	0.0012981289	0.0012199251	0
99.99452	0.0015469757	0.0014162174	0.0012996305	0.0012181348	0
99.99452	0.0015486612	0.0014171281	0.001301378	0.0012177539	0
99.99451	0.0015514257	0.0014198015	0.0013032808	0.0012191995	0
99.99451	0.0015497472	0.0014194307	0.001302084	0.0012183273	0
99.99449	0.0015553206	0.0014251067	0.0013056679	0.0012226633	0
99.994484	0.0015583691	0.0014271642	0.0013090214	0.0012240016	0
99.99445	0.0015674062	0.0014346415	0.0013140552	0.0012302592	0
99.994446	0.0015696634	0.0014378763	0.001316858	0.0012329442	0
99.99443	0.0015753878	0.0014425584	0.0013226328	0.001235723	0
99.99443	0.0015754644	0.0014427045	0.0013247458	0.0012329338	0
99.994415	0.001580066	0.0014460327	0.0013265503	0.0012371845	0
99.99431	0.0016157373	0.0014728078	0.0013443934	0.0012634888	0
99.994385	0.001584989	0.0014509312	0.0013360861	0.0012387455	0
99.99437	0.0015908134	0.0014560041	0.0013408664	0.0012414681	0
99.99435	0.0015982026	0.0014629838	0.0013445741	0.0012464839	0
99.9943	0.0016165172	0.0014778594	0.0013538292	0.00125963	0
99.99422	0.0016425285	0.0014994512	0.001365628	0.001279169	0
99.99413	0.001667002	0.0015190082	0.0013799737	0.0012949018	0
99.99399	0.0017180328	0.0015587823	0.0014056504	0.0013317278	0
99.993965	0.0017253202	0.001564936	0.0014114766	0.0013374106	0
99.99381	0.0017619624	0.0016009682	0.0014609576	0.0013673335	0
99.993744	0.0017809982	0.0016163404	0.0014780427	0.0013804096	0
99.993256	0.0019366811	0.0017376177	0.0015678518	0.0014943801	0
99.9923	0.0022365076	0.0019836589	0.001763557	0.0017090528	0
99.99283	0.0020607137	0.0018488688	0.0016661247	0.0015883541	0
99.99315	0.0019527429	0.0017710751	0.0016211261	0.0015059438	0
99.99357	0.0018299004	0.001670156	0.0015260234	0.0014044271	0
99.99353	0.0018441988	0.0016809563	0.0015304404	0.0014162813	0
99.99363	0.0018108814	0.0016544856	0.0015166146	0.0013952487	0
99.993546	0.0018367841	0.0016756925	0.0015311664	0.0014168704	0
99.99334	0.0018925788	0.0017235212	0.0015730407	0.0014618023	0
99.99297	0.002010527	0.0018231468	0.0016605326	0.0015461412	0
99.99265	0.0021023755	0.0019025996	0.0017468317	0.001607648	0
99.99185	0.0023510489	0.0021048384	0.0019260084	0.001769306	0
99.99242	0.0021578278	0.0019591956	0.00181633	0.0016363689	0
99.99202	0.0022874963	0.0020623636	0.0018974277	0.0017260622	0
99.99234	0.0021871913	0.0019898538	0.0018263885	0.0016466773	0
99.99243	0.0021483148	0.0019650606	0.0018259782	0.0016248717	0
99.99234	0.0021860432	0.0019864074	0.0018341881	0.0016568978	0
99.99206	0.0022772201	0.0020552077	0.001884322	0.0017214486	0
99.99165	0.0023993796	0.0021538497	0.0019809087	0.001805242	0
99.99023	0.0028617715	0.002503575	0.0022956652	0.0021147127	0
99.92506	0.026515458	0.018023416	0.015368321	0.015037449	0
99.92572	0.025870308	0.018156895	0.015221405	0.015039122	0
99.98628	0.004030369	0.0035471898	0.003256735	0.0028899452	0
99.987236	0.0037258335	0.0033003893	0.003037575	0.002697326	0
99.98947	0.0030082208	0.00273526	0.0025734163	0.0022073337	0
99.98999	0.002894159	0.0026246167	0.0023818891	0.0021154159	0
99.99035	0.002788677	0.002527206	0.0023011295	0.0020333612	0
99.99091	0.0026041868	0.002373664	0.0021909054	0.0019174162	0
99.9909	0.0026063735	0.0023752342	0.0021863256	0.0019252484	0
99.990776	0.0026413181	0.0024077254	0.0022179103	0.0019557949	0
99.990616	0.002686088	0.0024444428	0.00225242	0.0019940797	0
99.98981	0.0029241503	0.0026573092	0.0024395948	0.0021716408	0
99.98889	0.0031930634	0.002891035	0.002658608	0.0023667107	0
99.987724	0.0035445283	0.0031821367	0.002925703	0.0026235494	0
99.98558	0.004198669	0.003723974	0.0034110334	0.0030838589	0
99.97922	0.00616955	0.0053344755	0.004879498	0.0044018314	0
99.96547	0.010605838	0.008782764	0.0079994975	0.007135656	0
99.66762	0.12683104	0.07940825	0.0651632	0.060973357	0
99.58705	0.15465981	0.10169597	0.08204593	0.07454029	0
4.0607033	92.131645	1.7743988	0.9753947	1.0578532	1
0.86630714	96.997475	1.2243166	0.42191344	0.48998758	1
1.2899718	3.652969	92.66513	1.4840736	0.9078642	2
0.33339438	0.7241375	98.219284	0.45014796	0.27303904	2
0.087945566	0.15050904	99.566505	0.11646814	0.07856806	2
0.051379327	0.07677809	99.750175	0.07463946	0.04702769	2
0.045722507	0.063931994	99.77564	0.07198602	0.04271933	2
0.04660389	0.06471318	99.76939	0.07596802	0.043322366	2
0.034577765	0.05311352	99.82962	0.04864644	0.034042947	2
0.033242963	0.048006356	99.84026	0.046920527	0.031572692	2
0.12385934	0.14084986	99.54936	0.10740927	0.078512646	2
0.027125	0.034890156	99.87032	0.04213719	0.025523294	2
0.025485134	0.032318853	99.875786	0.041514922	0.024896476	2
0.06520957	0.076429054	99.66674	0.12950048	0.062116534	2
0.03280125	0.040696852	99.84168	0.05379832	0.031021034	2
0.040157706	0.049045745	99.80406	0.068711385	0.038032252	2
0.13099909	0.14740814	99.29995	0.300238	0.12140949	2
0.105446085	0.12471701	99.43475	0.23498188	0.1001082	2
0.13921736	0.16284929	99.23743	0.32874733	0.13176028	2
