W	N1	N2	N3	R	anotacion
99.99291	0.0019881413	0.0018140695	0.0016268911	0.0016586855	0
99.99441	0.0015599505	0.0014419539	0.0013018757	0.0012845455	0
99.994835	0.0014402586	0.00133639	0.0012098697	0.0011755612	0
99.99475	0.0014684079	0.0013608767	0.0012315924	0.0011874539	0
99.994484	0.0015588119	0.0014333797	0.0012834177	0.0012373072	0
99.99461	0.001517955	0.0013985819	0.0012664056	0.0012078666	0
99.994606	0.001521941	0.0013976651	0.0012643586	0.0012028837	0
99.9945	0.0015622643	0.0014259772	0.0012830168	0.0012235215	0
99.99465	0.0015126223	0.0013869512	0.0012527833	0.0011864352	0
99.9945	0.0015683476	0.0014304197	0.0012805759	0.0012174175	0
99.994316	0.0016302654	0.0014756796	0.0013152749	0.0012583737	0
99.99453	0.0015581506	0.001422139	0.0012847434	0.0012082286	0
99.994125	0.0016814049	0.0015264519	0.00137863	0.0012873309	0
99.99429	0.0016302987	0.001486752	0.0013400269	0.0012547447	0
99.99408	0.0016953852	0.0015379991	0.0013787277	0.0013039026	0
99.99419	0.0016610327	0.001511758	0.001361505	0.0012832916	0
99.99416	0.0016639607	0.0015181091	0.0013680692	0.0012841431	0
99.99408	0.0016883928	0.0015398469	0.0013864938	0.0013019085	0
99.99402	0.0017108185	0.0015586835	0.0014018852	0.0013179417	0
99.993904	0.0017439113	0.0015850306	0.0014230126	0.0013422471	0
99.99362	0.001837125	0.0016586612	0.0014772172	0.0014090992	0
99.99364	0.0018283052	0.0016531119	0.0014782132	0.0014043181	0
99.99347	0.0018856343	0.001696684	0.0015097964	0.0014442857	0
99.993065	0.0020179139	0.0017894934	0.0015891168	0.0015335554	0
99.99231	0.0022509922	0.001980728	0.0017558117	0.0017008004	0
99.99209	0.002320591	0.0020383655	0.0018128009	0.0017455193	0
99.99112	0.0026348967	0.0022866551	0.002022828	0.0019345423	0
99.99191	0.0023800652	0.0020879414	0.0018538652	0.0017647162	0
99.99217	0.0022860216	0.0020319251	0.001809284	0.0017101627	0
99.99233	0.0022287527	0.0019885967	0.0017727385	0.0016814084	0
99.99223	0.002266827	0.002008961	0.0017876701	0.0017010736	0
99.99169	0.0024400665	0.0021337369	0.0019010591	0.0018340779	0
99.9898	0.0030433836	0.0026038752	0.002310554	0.0022399945	0
99.98555	0.004437567	0.0036538625	0.003208509	0.003142151	0
99.91007	0.0325069	0.021299733	0.017707037	0.018411197	0
99.35696	0.23594573	0.17151526	0.11765373	0.11792949	0
99.76949	0.0890629	0.05452451	0.04242553	0.04449908	0
99.98135	0.005807157	0.0048411866	0.004081284	0.0039218427	0
99.990456	0.0028265365	0.0024716684	0.0022155938	0.002028928	0
99.99241	0.0022015406	0.0019723359	0.0017924425	0.0016302365	0
99.99314	0.0019709386	0.0017801268	0.0016264588	0.0014873152	0
99.993256	0.0019344705	0.0017446638	0.0015860809	0.0014760682	0
99.99318	0.0019541078	0.0017621593	0.0016047051	0.0014960839	0
99.99335	0.0019006479	0.001721313	0.0015789941	0.0014539816	0
99.99358	0.0018290004	0.0016642166	0.0015345133	0.0013968188	0
99.993454	0.0018693849	0.0016905573	0.0015560541	0.0014305599	0
99.99292	0.0020435797	0.0018263853	0.0016514626	0.0015549717	0
99.99314	0.001963728	0.0017725013	0.0016241603	0.0015058372	0
99.993355	0.0018905409	0.0017149074	0.0015834852	0.0014511024	0
99.99298	0.0020129932	0.0018020645	0.0016615102	0.0015424283	0
99.99118	0.002623086	0.0022597706	0.0020196168	0.001931547	0
99.99184	0.0023993473	0.0021016595	0.0018952034	0.0017752249	0
99.99319	0.0019436671	0.0017629234	0.0016263747	0.0014745931	0
99.992744	0.0020961824	0.0018850445	0.0016969086	0.0015831223	0
99.99348	0.0018601923	0.0016927943	0.0015512891	0.001422077	0
99.993454	0.0018644053	0.0016920336	0.0015502083	0.0014334811	0
99.99338	0.0018903245	0.0017126247	0.0015689611	0.0014514574	0
99.993	0.0020142016	0.0018074368	0.001646887	0.0015374224	0
99.99339	0.0018870966	0.0017102946	0.0015691834	0.001445025	0
99.99355	0.0018331697	0.0016667796	0.001537613	0.0014083649	0
99.99338	0.001891577	0.0017085514	0.0015712896	0.0014518171	0
99.9928	0.0020765301	0.0018481114	0.0016903952	0.0015772051	0
99.9928	0.0020825074	0.0018605766	0.0016850681	0.0015695399	0
99.99351	0.0018524445	0.0016767713	0.0015463486	0.0014162343	0
99.99252	0.002176611	0.0019261171	0.0017372842	0.0016386892	0
99.993195	0.0019576945	0.0017560032	0.001605484	0.0014862384	0
99.992966	0.0020223544	0.0018222076	0.00166208	0.0015282842	0
99.99348	0.0018644389	0.0016895126	0.0015514464	0.0014207349	0
99.9935	0.0018549717	0.0016792704	0.0015409674	0.0014186692	0
99.99301	0.002016322	0.0018057814	0.0016324862	0.0015287262	0
99.993164	0.0019622315	0.0017690915	0.0016092992	0.0014959481	0
99.99298	0.002021889	0.0018150762	0.0016397405	0.0015367388	0
99.99281	0.0020778622	0.0018552322	0.0016822933	0.0015725559	0
99.990814	0.0027326446	0.0023560901	0.002089527	0.001995337	0
99.99208	0.0023129496	0.0020469953	0.0018385976	0.0017245605	0
99.99045	0.0028264308	0.0024520408	0.0021842553	0.0020905624	0
99.99045	0.0028466575	0.002451484	0.0021780338	0.0020770286	0
99.99101	0.0026551576	0.0023106171	0.002074504	0.0019366348	0
99.990746	0.0027299211	0.0023994062	0.002112618	0.0020208433	0
99.99134	0.0025350587	0.002248307	0.00199327	0.0018851825	0
99.98906	0.0032848807	0.0028382344	0.00247205	0.0023388942	0
99.98921	0.0032377949	0.0027880555	0.002432184	0.0023338764	0
99.978424	0.006884423	0.0055202674	0.0046627154	0.0045130486	0
99.97073	0.009484312	0.0074224956	0.0062798024	0.0060746265	0
99.90771	0.032765098	0.022877809	0.018321218	0.018327398	0
99.98287	0.0052780528	0.0044330624	0.0037160923	0.0036953462	0
99.98724	0.0038706723	0.0032940244	0.0028466003	0.0027413159	0
99.98966	0.0030555795	0.0026763144	0.002336362	0.002263194	0
