W	N1	N2	N3	R	anotacion
99.98649	0.0038054353	0.003452504	0.0030050713	0.0032460692	0
99.98963	0.0029235561	0.002611642	0.0023343046	0.0024927258	0
99.98939	0.0030193161	0.0027047158	0.002411847	0.0024833824	0
99.987206	0.0036850185	0.003290338	0.0029127358	0.0029030356	0
99.98306	0.0049531977	0.0043637995	0.003865984	0.003751117	0
99.97514	0.0074623837	0.0063763205	0.0056618056	0.0053579956	0
99.91061	0.029746443	0.022174088	0.018742189	0.018723655	0
99.841736	0.05348508	0.041144628	0.032742914	0.030895116	0
0.59168756	98.30377	0.5659697	0.25420395	0.28437135	1
0.79477245	1.6393628	95.25646	1.7316146	0.57779044	2
0.47218543	1.2689096	96.93632	0.8775143	0.44508037	2
0.1724042	0.3502745	98.989174	0.32055238	0.16758996	2
0.15239799	0.24519496	99.12131	0.32984844	0.1512528	2
0.1538658	0.2731282	99.09621	0.31912035	0.15767151	2
0.18554667	0.27688086	99.00759	0.36030066	0.16967344	2
7.4524775	82.78748	6.143894	1.7740287	1.8421171	1
2.3227541	11.581566	81.408485	2.723928	1.9632708	2
0.23963957	0.4550741	98.638916	0.45495176	0.21141995	2
0.13939795	0.28202847	99.25079	0.19506985	0.13270226	2
0.082281485	0.10492758	99.61628	0.13101263	0.06549949	2
0.05931639	0.081841625	99.730865	0.08026478	0.047707323	2
0.36959267	0.4799029	98.66751	0.28068373	0.20231423	2
0.14286113	0.29137245	99.187325	0.23855926	0.13988201	2
0.08116706	0.14529933	99.5692	0.12341162	0.08092921	2
0.07989788	0.13970247	99.57532	0.12243775	0.08265034	2
0.09072087	0.15685114	99.509964	0.15588044	0.08658723	2
0.8272023	0.7611656	97.49891	0.5915585	0.3211711	2
0.068441264	0.11332637	99.658226	0.10096507	0.059041187	2
0.20063291	0.46871147	98.864136	0.27258232	0.193932	2
0.105799295	0.17590743	99.39527	0.21937126	0.10365227	2
0.6360776	0.7692501	95.79123	2.2137067	0.58973324	2
0.123699136	0.20686896	99.266846	0.27756774	0.12502119	2
2.5278072	2.340519	16.090199	76.828125	2.2133446	3
0.5592607	0.6749344	96.450134	1.7971152	0.5185554	2
1.9523726	2.1070354	83.42684	10.74538	1.7683734	2
0.12330032	0.19854975	99.27105	0.2766011	0.13049488	2
0.25680035	0.3173744	98.529396	0.6569434	0.23948553	2
0.083041176	0.14258617	99.52163	0.16436833	0.08837421	2
0.25790548	0.3606457	98.47163	0.6635926	0.24622811	2
1.8943044	2.0339577	85.72428	8.719409	1.628045	2
4.295639	8.224428	75.066086	9.7387295	2.6751106	2
0.32970172	0.8402386	97.930984	0.5734872	0.32558975	2
1.5379337	1.4192687	6.5598645	89.228	1.2549337	3
0.18583626	0.3233357	98.92536	0.39165217	0.17381331	2
0.16865416	0.35280564	98.96325	0.33410528	0.18118307	2
0.35994962	0.48928574	97.83656	0.9858754	0.32831648	2
1.8935468	2.0959616	84.82796	9.54872	1.6338123	2
0.20694393	0.34252217	98.80614	0.45771366	0.18668556	2
1.287934	1.3003075	94.11516	2.6127882	0.6838175	2
1.39503	1.6559284	89.55424	6.1774917	1.2173136	2
0.1326002	0.247023	99.26236	0.23205923	0.12594976	2
1.4437566	1.3569194	6.5199637	89.42709	1.2522634	3
0.24147634	0.4349711	98.450264	0.62146676	0.2518236	2
0.94669956	0.8676969	3.5594237	93.799065	0.8271128	3
2.2494721	2.251008	15.028794	78.375305	2.095423	3
2.2208276	2.19847	14.225464	79.306725	2.0485086	3
0.33034238	0.29565772	0.8736652	98.21187	0.2884656	3
0.28982836	0.2525521	0.72881997	98.47964	0.24915554	3
1.5887426	1.5705343	8.258651	87.13407	1.4480054	3
0.1981637	0.1776301	0.46344724	98.98659	0.1741788	3
0.15424934	0.13739444	0.3399429	99.232796	0.13560994	3
0.13641515	0.1210518	0.29273304	99.33002	0.119776696	3
0.14186683	0.12647505	0.30881047	99.29827	0.12457671	3
0.119691916	0.1060977	0.25019163	99.41904	0.10498577	3
0.11758053	0.103959695	0.2447359	99.43084	0.10288101	3
0.09543461	0.08333866	0.19772288	99.5391	0.08440162	3
0.098371014	0.084826656	0.20332146	99.52736	0.08611925	3
0.1145497	0.09592663	0.23773448	99.45472	0.097069144	3
0.25772554	0.2033873	0.56309354	98.77525	0.2005446	3
0.95843077	1.4813714	95.43555	1.509353	0.6152971	2
0.5031855	1.3087544	96.61427	1.0376302	0.5361651	2
1.7304	1.9102728	87.71372	7.275109	1.3704963	2
0.12814413	0.18031566	99.322174	0.25198352	0.11738121	2
0.27151784	0.65137464	98.27465	0.4883768	0.31407648	2
0.17103136	0.26448455	98.98879	0.40446305	0.17122427	2
2.513559	3.0392106	79.85848	12.345768	2.2429786	2
2.703518	2.6093574	21.894716	70.24872	2.543696	3
0.6961618	0.57359564	2.1298103	96.01976	0.58067197	3
0.16391598	0.27611178	99.14228	0.27029502	0.14739825	2
0.97398746	1.1428201	93.57527	3.4573357	0.85058993	2
0.10937223	0.18344654	99.421555	0.1783525	0.10727601	2
0.5326381	0.6644416	96.67918	1.6084267	0.5153178	2
0.11091431	0.19259019	99.39516	0.18999203	0.111349076	2
0.13997595	0.25383794	99.18563	0.2681805	0.15237328	2
0.107650205	0.17583436	99.33097	0.20912106	0.17642	2
0.11680683	0.2254335	99.31146	0.22125678	0.12503476	2
1.975704	2.6448784	86.25068	5.7765384	3.3522005	2
2.6737578	83.55939	9.5245075	1.852658	2.389697	1
0.19607052	0.30393645	98.959724	0.36913443	0.17114027	2
0.08769575	0.1304146	99.58147	0.11690172	0.08352585	2
99.66228	0.086480334	0.11696016	0.074488655	0.05978911	0
96.47633	1.4776886	1.0555449	0.5055365	0.48489878	0
0.5818074	1.0153637	97.44003	0.6190144	0.34378088	2
3.7750113	89.896706	3.9315567	1.1354858	1.2612381	1
0.9782629	2.7035124	94.47045	1.0988543	0.74891365	2
98.94524	0.31432617	0.37717625	0.19938847	0.16386953	0
1.0726181	2.6034513	94.4575	1.1684288	0.6980073	2
1.0899022	1.1404316	96.65902	0.67165524	0.43898132	2
4.5364823	69.27614	20.78072	2.5967271	2.8099363	1
0.10074796	0.1584948	99.5129	0.1464788	0.081374034	2
0.05426947	0.07421128	99.73796	0.08632742	0.04722951	2
0.14647907	0.18582426	99.23811	0.30106843	0.12852052	2
0.065707274	0.08429328	99.69632	0.10055384	0.053125836	2
0.04907384	0.06877968	99.77144	0.0692687	0.04143653	2
0.092743635	0.12349463	99.52217	0.1765084	0.08508635	2
0.08049071	0.10406648	99.594765	0.14949824	0.07118986	2
0.24295673	0.30567852	98.66549	0.5667349	0.21914315	2
0.10978749	0.19128524	99.39891	0.1965719	0.103442825	2
0.76184094	1.8407359	96.11137	0.7013435	0.5847126	2
0.24305603	0.5577376	98.64476	0.3221442	0.23230152	2
0.9030379	1.1105304	94.0428	3.1632133	0.780417	2
0.08814832	0.15204999	99.524216	0.15037426	0.08520454	2
0.09144652	0.12092065	99.518425	0.18162584	0.08758125	2
2.6132512	3.0355904	80.16063	11.230868	2.9596646	2
2.552807	2.6895392	76.88216	15.543511	2.331985	2
0.1600923	0.24248192	99.142166	0.27797705	0.1772934	2
0.3240539	0.7436621	97.96536	0.45069554	0.5162301	2
2.6021292	4.013296	80.921555	5.3165045	7.1465187	2
1.5392401	3.7485342	2.793061	1.1076084	90.811554	4
1.0303892	2.744582	1.5074706	0.73591554	93.98164	4
0.036419947	0.048279837	0.039529506	0.02878391	99.846985	4
0.01744853	0.0208372	0.01794673	0.014305198	99.92946	4
1.9117126	2.3177028	0.9865128	0.6575479	94.126526	4
