W	N1	N2	N3	R	anotacion
99.98978	0.0029411989	0.0026374294	0.0022751854	0.002365332	0
99.992035	0.002305192	0.00203858	0.0017957636	0.0018168684	0
99.99255	0.002149082	0.0019171963	0.001696507	0.0016826247	0
99.992714	0.0020915351	0.0018831585	0.0016742703	0.0016273637	0
99.99295	0.0020316364	0.0018245952	0.0016155078	0.0015756957	0
99.99271	0.0021076966	0.0018838849	0.0016767875	0.001628222	0
99.99276	0.0020892853	0.0018771515	0.0016759201	0.0016093905	0
99.99263	0.002125136	0.0019089849	0.0017024644	0.0016298734	0
99.9923	0.0022335548	0.001992551	0.0017754416	0.0017065726	0
99.99141	0.0024790622	0.0022266218	0.0019829124	0.001894423	0
99.99086	0.002639729	0.002378315	0.0021175249	0.0020066593	0
99.989944	0.0029092394	0.0026126546	0.0023371382	0.0021993	0
99.98871	0.0032839042	0.0029292684	0.0026408522	0.002447381	0
99.987595	0.0036183875	0.0032000055	0.0029170832	0.0026668604	0
99.98641	0.003981824	0.0034964068	0.0032118468	0.0029019448	0
99.98538	0.0042989273	0.0037538684	0.0034613826	0.0030988257	0
99.987015	0.0037845103	0.0033642102	0.0030856573	0.002755435	0
99.98706	0.0037847061	0.0033522553	0.0030436995	0.0027701142	0
99.986435	0.0039642486	0.0035092453	0.0031863295	0.002901181	0
99.98445	0.0045607276	0.0040225186	0.003657697	0.0033133728	0
99.98	0.0059311637	0.0051702866	0.004662805	0.0042362213	0
99.97614	0.0071070883	0.0061901314	0.0055329064	0.0050315545	0
99.97061	0.008855062	0.0076648765	0.0067446157	0.0061290767	0
99.96519	0.010568388	0.009093514	0.007932877	0.007220071	0
99.96103	0.011833425	0.010221092	0.008894203	0.008027057	0
99.957214	0.013013654	0.011233149	0.009740816	0.008791274	0
99.95066	0.015102008	0.01297016	0.011183467	0.010086251	0
99.94187	0.017960878	0.015257276	0.013073569	0.011843551	0
99.926216	0.023202695	0.019271158	0.01636827	0.014934836	0
99.87788	0.04034336	0.031308256	0.026085464	0.024383884	0
98.91769	0.44309044	0.25621688	0.19453081	0.18846639	0
98.355774	0.6905494	0.39279702	0.2824683	0.27841192	0
95.255424	2.1981885	1.1184872	0.7190756	0.7088296	0
99.77607	0.073597305	0.06051398	0.046277627	0.043537065	0
99.866135	0.04199111	0.03615434	0.028927106	0.026792185	0
99.878876	0.037721977	0.03262296	0.026489422	0.024289664	0
99.80968	0.06243349	0.050566167	0.0402721	0.037045658	0
99.22509	0.29712012	0.19549511	0.14477664	0.13751966	0
85.56499	8.073124	2.8913445	1.7696809	1.7008705	0
58.448154	27.835352	6.911908	3.5148401	3.2897527	0
13.773664	72.52274	8.305709	2.8102286	2.5876575	1
95.083336	2.154269	1.2993243	0.7395245	0.723542	0
13.709052	72.55045	8.32798	2.721825	2.690698	1
5.5354695	11.894971	72.263374	7.2381883	3.0679915	2
1.4658458	4.0352683	91.96357	1.4843284	1.050985	2
0.23034625	0.41863585	98.8643	0.30300874	0.18370575	2
0.10585692	0.16545618	99.48018	0.16029647	0.08820951	2
0.04478654	0.059536606	99.792404	0.06482316	0.038451202	2
0.032603413	0.042634312	99.84925	0.046623785	0.028884547	2
0.036385674	0.044376303	99.830765	0.05660819	0.031871438	2
0.035211664	0.04212725	99.836655	0.05513421	0.030866168	2
0.081765406	0.08883513	99.605354	0.15430117	0.06974145	2
0.0448548	0.055285614	99.779755	0.078917146	0.041184474	2
0.064485654	0.07141268	99.688736	0.11925811	0.05610225	2
0.08202723	0.09346147	99.58732	0.16451335	0.07268523	2
0.11367282	0.12180559	99.43173	0.23526251	0.09753181	2
0.13977821	0.16468218	99.27814	0.29885444	0.118552566	2
