W	N1	N2	N3	R	anotacion
99.992485	0.0021203712	0.0018817451	0.0017155078	0.0017996855	0
99.99361	0.0018122825	0.001624502	0.0014728437	0.0014904299	0
99.99384	0.0017460571	0.0015766603	0.0014101623	0.0014225306	0
99.99362	0.0018152638	0.0016340122	0.0014501715	0.0014860926	0
99.99335	0.0019019408	0.0016986907	0.001505292	0.0015441512	0
99.993355	0.0019121126	0.0017045279	0.0015104882	0.0015201084	0
99.99361	0.0018257825	0.0016574557	0.0014798789	0.0014272344	0
99.99361	0.0018281772	0.0016588016	0.001480458	0.0014210641	0
99.993484	0.00186918	0.001691234	0.0015098809	0.0014452894	0
99.993256	0.0019409704	0.0017399683	0.0015574864	0.0015052079	0
99.99319	0.0019573027	0.0017685767	0.0015833941	0.0014988818	0
99.99296	0.002031218	0.0018290329	0.0016356268	0.0015536314	0
99.992546	0.0021593734	0.0019213698	0.0017121066	0.0016605754	0
99.99214	0.00228821	0.0020290727	0.0018106713	0.0017428265	0
99.9919	0.002354783	0.002084658	0.001874183	0.0017912408	0
99.991776	0.0023899784	0.002124833	0.0019282263	0.0017946013	0
99.99162	0.002427776	0.0021588146	0.0019617572	0.0018301886	0
99.991455	0.0024785048	0.0022086813	0.0019927728	0.0018672989	0
99.99075	0.0026953574	0.002388942	0.002144167	0.0020115315	0
99.989716	0.003025188	0.0026482427	0.0023858664	0.0022297343	0
99.98889	0.003281037	0.0028501796	0.002564477	0.0024187374	0
99.98795	0.0035674565	0.0030939868	0.0027660124	0.0026187254	0
99.98584	0.00422762	0.0036354696	0.003254105	0.0030443612	0
99.98287	0.00516015	0.004374691	0.003934114	0.0036522313	0
99.977745	0.006815403	0.005649398	0.0050919796	0.0047037485	0
99.96799	0.010015475	0.008030908	0.0072901575	0.006676998	0
99.965034	0.010955759	0.008797709	0.007926808	0.0072811875	0
99.96255	0.011749142	0.0094036255	0.008483725	0.0078119715	0
99.939606	0.019763157	0.014922786	0.013292265	0.012411094	0
99.93037	0.02299477	0.017121574	0.015229825	0.014278251	0
99.903076	0.032977913	0.02357565	0.020709986	0.01965843	0
99.67634	0.12307074	0.075671144	0.06372235	0.061197236	0
99.53227	0.18297927	0.10802199	0.08959456	0.087131165	0
98.050095	0.8823787	0.42088348	0.32634604	0.32029325	0
95.00595	2.5343099	0.9977988	0.7266301	0.73531485	0
84.28311	7.0688105	4.490742	2.1655793	1.9917508	0
84.44733	6.898471	4.526081	2.1556377	1.9724783	0
82.58246	7.7811933	5.120223	2.362731	2.153397	0
3.6291082	92.31168	2.0488782	1.0076427	1.0026935	1
76.47156	10.5391655	7.26534	3.0247884	2.699146	0
6.6758537	87.79179	2.5983577	1.4290228	1.5049832	1
86.740814	7.233434	2.7652116	1.6459372	1.6146038	0
2.3946846	94.26899	1.7709287	0.7604466	0.8049514	1
79.61601	8.86295	6.4058976	2.7148907	2.4002578	0
