W	N1	N2	N3	R	anotacion
99.9773	0.0060949535	0.0052158497	0.004935137	0.0064561986	0
99.99021	0.0027058797	0.0024026912	0.002206997	0.0024737632	0
99.99083	0.002558494	0.002277724	0.002051076	0.0022770958	0
99.99087	0.0025559927	0.0022792101	0.0020466875	0.002256358	0
99.99037	0.0027050085	0.0024005033	0.0021448096	0.0023747	0
99.99076	0.0026085551	0.0023330979	0.0020772622	0.0022152269	0
99.990105	0.0028252439	0.0024954297	0.0022346007	0.002336586	0
99.988846	0.0031274846	0.0027586287	0.0025289573	0.0027392476	0
99.98882	0.0032218806	0.0028142761	0.0025697933	0.0025660875	0
99.98758	0.0035381017	0.0030759452	0.00285143	0.0029603227	0
99.987045	0.0036992636	0.003207319	0.0029970554	0.0030506582	0
99.98688	0.0037457936	0.0032545163	0.0030619318	0.003066227	0
99.98609	0.003991781	0.00344586	0.003216675	0.0032452298	0
99.983635	0.0047799875	0.0040458585	0.0037545867	0.003783659	0
99.980225	0.005876835	0.0048638526	0.0044749323	0.0045560864	0
99.97822	0.006492797	0.005375974	0.0049344804	0.0049751652	0
99.969635	0.009313125	0.007445218	0.006753224	0.0068521565	0
99.93935	0.019913847	0.014512948	0.012901912	0.013320173	0
99.907005	0.031417944	0.022142624	0.019518318	0.019915434	0
98.530846	0.65898395	0.3041681	0.24122472	0.26477832	0
92.45163	4.112427	1.3459021	1.0098966	1.0801506	0
83.398796	10.1074915	2.6065347	1.9166546	1.97052	0
94.16816	3.059461	1.0638427	0.85404384	0.8544991	0
9.167008	83.837166	3.1177244	1.8994299	1.9786695	1
3.845779	91.69271	2.2939217	1.08036	1.0872251	1
3.2442286	91.919235	2.7202795	1.0567906	1.0594695	1
4.5154715	90.716606	2.2002876	1.284978	1.2826619	1
5.6671057	88.33479	2.839476	1.5729651	1.5856555	1
1.5947882	95.7042	1.3863994	0.6413462	0.67325664	1
1.9414976	93.67111	2.5554113	0.87758636	0.9543932	1
3.8375444	84.3317	7.9536543	1.8580188	2.0190835	1
72.297714	11.908026	10.282743	2.801876	2.709643	0
99.08223	0.33229458	0.2667231	0.16236575	0.15638947	0
92.970055	3.690552	1.4659531	0.92593974	0.9475011	0
63.62928	25.390152	5.0252357	2.9294167	3.0259097	0
2.1556995	93.717094	2.4247658	0.8153959	0.88705283	1
3.7797651	91.62761	2.4084744	1.073098	1.1110559	1
3.2156343	91.61431	3.0128632	1.0392315	1.1179488	1
12.2368965	14.587313	64.4952	4.9293203	3.751266	2
15.392918	68.630745	9.949311	2.9215274	3.105494	1
2.5661047	91.91202	3.4000683	1.002919	1.1188905	1
7.64658	12.190569	72.39694	4.6592345	3.1066823	2
6.315549	11.372707	74.7515	4.6445413	2.9157076	2
5.69701	85.23894	5.6216545	1.6729845	1.7694161	1
4.322161	5.760395	84.13599	3.6568866	2.124569	2
5.495562	5.3926935	82.59592	4.2224913	2.2933266	2
6.1561866	6.936081	79.118904	5.20677	2.5820613	2
98.70784	0.48018047	0.3819975	0.22083	0.20914583	0
5.2548375	88.74654	3.3109193	1.2771372	1.4105792	1
10.236003	77.8466	7.051146	2.3569427	2.5093107	1
4.6478877	88.956955	3.7016008	1.3004241	1.3931434	1
3.8354342	5.5864916	84.488045	4.002731	2.0872962	2
4.2187176	5.5629416	83.85976	4.2145143	2.1440732	2
3.4844413	4.689873	85.51768	4.2978883	2.0101202	2
3.4445553	4.0867887	86.17679	4.3330965	1.9587712	2
3.6062653	4.4824233	85.45874	4.4125814	2.039991	2
99.61185	0.12192236	0.12139517	0.07534149	0.06949041	0
99.85652	0.04540906	0.040366683	0.029077671	0.028626943	0
99.82175	0.05976534	0.048157755	0.035409667	0.03492045	0
99.92113	0.023667244	0.022231191	0.017067647	0.015913067	0
99.92696	0.02226429	0.020018589	0.015869195	0.014884025	0
99.92038	0.024607595	0.021465285	0.017258726	0.016283775	0
99.931114	0.020835707	0.018734828	0.015204844	0.014106343	0
99.92798	0.021908524	0.019639395	0.015798325	0.014671337	0
99.92497	0.023020437	0.020326007	0.016443012	0.015242235	0
