W	N1	N2	N3	R	anotacion
99.99132	0.0024753076	0.0021988447	0.0019317664	0.0020706165	0
99.99287	0.0020345037	0.0018115428	0.0016244614	0.001660921	0
99.99312	0.001968874	0.0017523144	0.0015554142	0.0015994847	0
99.99272	0.002110497	0.0018523104	0.001632906	0.0016767454	0
99.98858	0.0034820484	0.0028445167	0.0024745904	0.0026204379	0
99.98187	0.005782077	0.0044444012	0.0038159739	0.0040888623	0
99.972275	0.009179393	0.0067245965	0.00568423	0.006140087	0
99.95554	0.015321725	0.01066615	0.0088573275	0.009612631	0
99.93299	0.023793958	0.015934598	0.013070034	0.014213521	0
99.94507	0.019127307	0.013346334	0.010746888	0.011702098	0
99.988716	0.0033726315	0.0029323269	0.002532279	0.0024417813	0
99.98993	0.002970911	0.0026275958	0.0022871075	0.002192219	0
99.99	0.002932204	0.0026096676	0.0022683397	0.002182629	0
99.98971	0.0030138816	0.0026873758	0.0023344662	0.0022576493	0
99.987625	0.0036687765	0.0032294388	0.002770928	0.0027062383	0
99.98578	0.004260695	0.0036950093	0.0031809316	0.003092641	0
99.983986	0.004805919	0.004158692	0.0035804634	0.003466758	0
99.98296	0.005119733	0.004424834	0.003814613	0.0036804671	0
99.980774	0.0058164573	0.00500482	0.004284961	0.0041159666	0
99.9797	0.0061636725	0.005284507	0.00451239	0.0043456536	0
99.98375	0.0048322445	0.004230919	0.0036781875	0.003512136	0
99.982544	0.0052252547	0.0045330888	0.0039165746	0.0037807983	0
99.97628	0.007239906	0.006210235	0.005236472	0.0050392286	0
99.97804	0.0066720755	0.0057110786	0.00485443	0.0047254697	0
99.97691	0.007025874	0.005990831	0.0051008747	0.0049712444	0
99.97477	0.0077126706	0.006545095	0.005549968	0.0054243244	0
99.97149	0.008809197	0.007354794	0.0061954036	0.006149405	0
99.96855	0.009793714	0.0080767255	0.006783473	0.006795834	0
99.9648	0.011082268	0.008943497	0.0075159515	0.0076522925	0
99.95473	0.014567774	0.011369572	0.009521791	0.009822368	0
99.92854	0.023888322	0.017620806	0.014637661	0.015308244	0
99.83455	0.059406627	0.039527483	0.031939026	0.034569543	0
98.33618	0.7582298	0.35141578	0.26016793	0.29400608	0
87.654045	7.357065	2.0230737	1.3932328	1.5725868	0
83.12044	10.548311	2.6558845	1.7333541	1.9420038	0
3.3426094	93.21894	1.6411443	0.8667726	0.93053627	1
79.53881	13.1313	3.1877902	1.9342629	2.2078352	0
1.5441892	96.395584	1.0296589	0.4820046	0.5485658	1
81.389496	11.58955	3.1137903	1.8156717	2.0914962	0
0.35609886	98.95655	0.3399307	0.1573838	0.19003794	1
0.516345	98.15027	0.7270427	0.28621238	0.32012329	1
2.218157	92.95522	2.942597	0.9366135	0.9474138	1
0.4729905	1.290314	97.243706	0.5478778	0.4451077	2
0.039418075	0.062563956	99.80048	0.05982952	0.03770191	2
0.024206802	0.034241572	99.882904	0.035947986	0.022705121	2
0.017874785	0.025168018	99.91339	0.02588486	0.017672854	2
0.02639161	0.03421697	99.87391	0.041271236	0.024208363	2
0.030504802	0.039529186	99.85178	0.049717486	0.028463377	2
0.026130991	0.03349894	99.87431	0.041481275	0.024578176	2
0.028306447	0.037179306	99.864296	0.04372467	0.026486851	2
0.66815966	2.060182	95.93633	0.68952435	0.64580005	2
0.021835439	0.031223	99.891785	0.034036037	0.021118222	2
0.021220716	0.028895257	99.8955	0.03402226	0.020353934	2
0.024002282	0.031246347	99.88164	0.040284056	0.022826228	2
0.046594426	0.061574724	99.76157	0.0860138	0.044241525	2
0.033367705	0.04178613	99.834	0.059628703	0.031213	2
0.049501583	0.06507136	99.74705	0.09156648	0.046812747	2
0.0651111	0.0869549	99.65862	0.12730251	0.062004488	2
0.41906667	0.49063912	97.46388	1.2478693	0.3785433	2
0.66109693	0.74644035	95.76053	2.2395449	0.59239256	2
0.25902137	0.3212738	98.49557	0.6837578	0.24038306	2
0.55019134	0.639955	96.52916	1.7763574	0.5043345	2
0.76766133	0.6804016	2.7287412	95.14587	0.67733264	3
0.38383815	0.32828617	1.0838635	97.86899	0.3350278	3
0.19487791	0.16929558	0.46928003	98.99402	0.17253053	3
0.18117529	0.15814105	0.43407255	99.06563	0.16098696	3
0.102880925	0.08860986	0.21895324	99.49808	0.091479704	3
0.1384338	0.12019976	0.31519175	99.30326	0.12291761	3
0.089222245	0.07600243	0.18568206	99.56982	0.07927525	3
0.3013798	0.27226672	0.84560794	98.31021	0.27052936	3
0.42321673	0.38507447	1.3156842	97.49068	0.3853522	3
