W	N1	N2	N3	R	anotacion
99.97892	0.005584739	0.005331084	0.004948934	0.005216498	0
99.97937	0.0055490867	0.005243027	0.004738075	0.005107086	0
99.98093	0.0050664763	0.0046903607	0.0043823374	0.004948768	0
99.97918	0.0055788225	0.005135164	0.004847081	0.005267708	0
99.97978	0.005490499	0.005036356	0.00452808	0.0051724645	0
99.97998	0.0054314574	0.0050149965	0.0045071393	0.0050649885	0
99.982574	0.0047049243	0.004490078	0.003889956	0.004340633	0
99.985405	0.0039487686	0.0037566489	0.0032853363	0.0036084657	0
99.98658	0.0036487207	0.0034579905	0.0030260445	0.0032881107	0
99.98723	0.0034863362	0.0033036936	0.0028942006	0.0030857674	0
99.98719	0.00351854	0.0033187396	0.0028903184	0.0030778465	0
99.986855	0.0036377646	0.0033979253	0.002938507	0.003163439	0
99.987114	0.0035665086	0.0033435929	0.0029042696	0.0030758765	0
99.987045	0.0036001334	0.003356629	0.002916507	0.0030913362	0
99.98699	0.0036196918	0.0033774269	0.002944754	0.0030757121	0
99.98613	0.003873326	0.0036063783	0.0031511318	0.0032398656	0
99.98292	0.004892945	0.0043728347	0.0037881474	0.004038245	0
99.98514	0.004173918	0.0038338702	0.0033423388	0.0035185819	0
99.98652	0.003761507	0.0034872089	0.0030434167	0.0031918604	0
99.98724	0.0035606856	0.0033053807	0.0028835677	0.0030077426	0
99.98715	0.0035804918	0.0033412206	0.0029455167	0.0029698608	0
99.98637	0.0038629218	0.0035224173	0.0030786362	0.0031673692	0
99.98688	0.0036697104	0.0034190838	0.003016808	0.0030141461	0
99.98634	0.0036908062	0.0034530885	0.0031073953	0.0034070446	0
99.98492	0.0041611763	0.0037673963	0.0033654713	0.003803762	0
99.98807	0.0032435248	0.0030704658	0.002730654	0.0028928472	0
99.98808	0.003249905	0.0030718045	0.0027365007	0.002862794	0
99.98797	0.003344521	0.0031395329	0.0027931358	0.0027566305	0
99.98793	0.003293853	0.0030825774	0.0027620175	0.0029295837	0
99.98752	0.0035343594	0.0032242078	0.002848424	0.002872184	0
99.98877	0.003061355	0.0028622353	0.0025557952	0.0027523774	0
99.989525	0.0028663361	0.0027100563	0.0024279344	0.0024771215	0
