W	N1	N2	N3	R	anotacion
99.987915	0.0032577896	0.0031130833	0.0026584303	0.0030465284	0
99.99086	0.0025074175	0.0023742602	0.0020535982	0.0022017583	0
99.993065	0.0018414712	0.001717303	0.0015603504	0.0018117051	0
99.99307	0.0019126325	0.0017136979	0.0015198385	0.0017734746	0
99.99353	0.0018171998	0.0016262027	0.0014262509	0.0015950816	0
99.99454	0.0015005784	0.001398564	0.0012645934	0.0012920718	0
99.99461	0.001485316	0.0013855963	0.0012624813	0.001258017	0
99.99462	0.0014813747	0.0013839994	0.001272631	0.0012433878	0
99.99458	0.0014973513	0.0013956524	0.0012853045	0.0012478984	0
99.99457	0.0014983591	0.0013979557	0.0012911648	0.0012413904	0
99.99451	0.0015203056	0.00141413	0.001303379	0.0012557276	0
99.99447	0.001532263	0.0014262259	0.0013093321	0.0012615423	0
99.99444	0.0015441794	0.0014376426	0.001317223	0.0012657978	0
99.99441	0.0015551179	0.0014464231	0.001322442	0.0012722603	0
99.994354	0.0015688258	0.0014576729	0.0013305572	0.0012808939	0
99.99436	0.0015673783	0.0014549798	0.0013319553	0.0012807252	0
99.99433	0.001577609	0.0014631368	0.0013403464	0.0012876177	0
99.994354	0.0015672953	0.00145623	0.0013430951	0.0012755481	0
99.99443	0.001548358	0.00143645	0.0013358318	0.001261307	0
99.99435	0.0015708528	0.0014491057	0.001347372	0.0012836247	0
99.99435	0.0015623833	0.0014574975	0.0013661148	0.0012727104	0
99.994316	0.0015665551	0.001465533	0.0013720974	0.0012750054	0
99.994286	0.0015745325	0.0014737332	0.0013795318	0.0012802257	0
99.99429	0.0015736332	0.0014738033	0.0013832222	0.0012789435	0
99.99428	0.0015758502	0.0014760069	0.0013875016	0.0012805719	0
99.994286	0.0015728896	0.0014734616	0.0013871482	0.001277786	0
99.99426	0.0015791402	0.001477516	0.0013903475	0.0012842761	0
99.99425	0.0015845364	0.0014854892	0.0013989194	0.0012875545	0
99.994225	0.0015900856	0.0014934867	0.0014084444	0.0012886825	0
99.99421	0.001591597	0.001496596	0.0014144172	0.0012894568	0
99.994194	0.0015967872	0.0015023103	0.0014194401	0.0012929247	0
99.994156	0.0016022581	0.0015093947	0.0014298144	0.0012950916	0
99.99416	0.0015996885	0.0015069395	0.0014259553	0.0012969077	0
99.994156	0.001602371	0.0015093295	0.0014288748	0.0012985393	0
99.994156	0.0016032795	0.0015104532	0.0014317257	0.0012990759	0
99.994156	0.0016040627	0.0015111811	0.0014346844	0.0013002257	0
99.994156	0.001605647	0.0015119573	0.0014357134	0.0013025944	0
99.994125	0.0016117889	0.0015199124	0.0014432707	0.0013057888	0
99.99409	0.0016172675	0.0015271789	0.0014526674	0.0013086282	0
99.99408	0.0016202203	0.0015302814	0.0014539878	0.0013113844	0
99.99407	0.0016229479	0.0015331749	0.001455539	0.0013135779	0
99.994064	0.0016248126	0.001536268	0.0014611053	0.0013137729	0
99.99405	0.0016313739	0.0015432572	0.0014679022	0.0013180744	0
99.99405	0.0016296185	0.0015423957	0.0014656889	0.00131876	0
99.99405	0.0016296554	0.0015424164	0.0014648763	0.0013203467	0
99.99403	0.0016327071	0.0015453199	0.0014655124	0.0013236336	0
