W	N1	N2	N3	R	anotacion
99.991	0.0024993967	0.0022361516	0.0020218357	0.0022532877	0
99.99207	0.0022156993	0.0019742216	0.0017867933	0.0019569595	0
99.991875	0.0022870996	0.0020269563	0.0018069481	0.0019983568	0
99.99032	0.002793639	0.0024004146	0.0021032575	0.0023706094	0
99.99009	0.0028632786	0.0024673955	0.0021634137	0.0024089476	0
99.98852	0.003369232	0.002848396	0.0024938502	0.0027780994	0
99.988106	0.0034912992	0.0029779067	0.0025945639	0.0028337683	0
99.98551	0.0043127993	0.0035693746	0.00312642	0.0034833166	0
99.985886	0.004208315	0.0035302727	0.0030533806	0.0033324673	0
99.97805	0.006762368	0.005317787	0.0045974366	0.0052727503	0
99.981606	0.0056185536	0.004572537	0.0040173354	0.004194172	0
99.98285	0.0052003637	0.004279266	0.0036499717	0.004023917	0
99.98047	0.0060186014	0.004882354	0.0041114907	0.0045208256	0
99.97873	0.0065778224	0.005309473	0.0044724047	0.004916307	0
99.97278	0.008629941	0.0067621265	0.005647901	0.0061796512	0
99.95626	0.014525528	0.01065732	0.008864254	0.009695916	0
99.945786	0.018341834	0.013100294	0.010959352	0.0118097225	0
99.94188	0.019669816	0.014124454	0.011831783	0.012489204	0
99.86453	0.045557037	0.03339577	0.027763115	0.028756747	0
99.72548	0.0923366	0.06525905	0.048964504	0.06797224	0
99.5349	0.16932304	0.10622115	0.07879972	0.11075576	0
99.277	0.27691618	0.16234286	0.1183713	0.16536967	0
99.57271	0.14862746	0.10475711	0.07522036	0.09869002	0
99.51563	0.17749844	0.1140212	0.0825348	0.11030317	0
98.8895	0.44785827	0.24744041	0.17510225	0.24009421	0
98.93133	0.43171415	0.23748742	0.16886446	0.23060465	0
98.97597	0.34039268	0.22936013	0.16613728	0.28814092	0
99.180786	0.3187393	0.18517153	0.13153179	0.18376999	0
99.665955	0.12895855	0.07647616	0.05909329	0.06951522	0
99.49848	0.18100587	0.118365526	0.085853666	0.11629406	0
99.12731	0.327028	0.21911722	0.16130397	0.1652453	0
99.21375	0.29758537	0.17883864	0.1295577	0.18026283	0
98.20206	0.72623867	0.44001532	0.3049807	0.32670748	0
97.07303	1.4479396	0.56372875	0.4240522	0.49124965	0
2.5575767	94.70102	1.2133529	0.6639043	0.86415523	1
1.8596739	95.7129	1.1698161	0.55698806	0.7006164	1
0.8501954	97.885735	0.59176	0.3147673	0.3575472	1
0.49452516	98.53687	0.47381803	0.23388828	0.2608984	1
92.343376	3.121385	2.263083	1.2023598	1.0697986	0
0.4800198	98.52441	0.5068454	0.21828657	0.27043712	1
0.47136578	98.47796	0.5451287	0.2184855	0.28706494	1
1.1219674	96.03947	1.6384867	0.5337081	0.66636175	1
94.25243	2.323286	1.618946	0.9380267	0.86730886	0
98.09779	0.71193457	0.5494161	0.30603212	0.3348283	0
94.69504	2.215264	1.2240372	0.72645575	1.1392047	0
96.41291	1.4069792	0.84155583	0.52158266	0.8169668	0
99.468254	0.21227822	0.12501915	0.092012815	0.102427974	0
97.42442	1.2296798	0.5382214	0.37550378	0.4321729	0
1.0043106	97.32719	0.8260831	0.35758448	0.4848369	1
5.57197	86.26765	4.7947145	1.5838368	1.7818354	1
87.04402	5.8978834	3.5012052	1.8258952	1.7309927	0
89.066986	5.84029	2.2686872	1.2684126	1.5556312	0
1.4360796	95.236435	1.948503	0.588312	0.79067135	1
99.53879	0.17249903	0.11515108	0.08492678	0.08863729	0
99.77051	0.08219797	0.056256987	0.04477095	0.046278466	0
95.6455	1.8320026	1.0681561	0.62693185	0.8274115	0
98.40931	0.6103254	0.4099004	0.24723095	0.32323325	0
99.57692	0.14215589	0.109232046	0.07423757	0.09746077	0
99.927124	0.023021143	0.018770011	0.015297407	0.015779853	0
99.945694	0.016843725	0.013934686	0.011589893	0.011938089	0
99.92866	0.023161063	0.018192962	0.014219208	0.01576462	0
99.93244	0.021560598	0.01712461	0.014080343	0.0148002915	0
99.93279	0.02179603	0.017096758	0.013586783	0.0147247845	0
99.89914	0.03397589	0.025352446	0.02012369	0.021416707	0
99.082825	0.38533482	0.20975748	0.15680037	0.16528666	0
1.9437691	95.52491	1.2837147	0.58325946	0.66435444	1
95.12617	2.4414637	1.0077541	0.674676	0.74994045	0
99.75064	0.08859721	0.06288678	0.049078785	0.048811834	0
0.80585545	98.011765	0.5643838	0.2818155	0.33618438	1
0.85199726	97.638016	0.7571822	0.3458462	0.40695453	1
0.5422016	98.52483	0.45490992	0.22014569	0.25792116	1
0.6000196	97.75374	0.92854315	0.33437574	0.38332185	1
1.7610127	90.741905	5.0001516	1.1816562	1.315261	1
3.4743938	74.12255	16.930365	2.702843	2.7698534	1
0.69456345	1.362425	96.34964	1.081471	0.51190794	2
95.02229	1.7633554	1.7264532	0.7675851	0.72030884	0
99.86046	0.044656884	0.03922653	0.027887585	0.027772598	0
94.88326	2.660727	1.0312647	0.66840833	0.75633144	0
