W	N1	N2	N3	R	anotacion
99.99323	0.0019082236	0.0017318296	0.001535929	0.0015848109	0
99.99437	0.0015932857	0.0014427104	0.0013022594	0.0012923406	0
99.99445	0.0015695274	0.0014283515	0.0012875196	0.0012589414	0
99.994225	0.0016423899	0.0014943175	0.0013401327	0.0013029808	0
99.994125	0.001672026	0.0015201629	0.0013607008	0.0013174601	0
99.99411	0.0016811773	0.0015245861	0.0013639443	0.0013210909	0
99.99416	0.0016642389	0.0015119829	0.0013570781	0.0013044039	0
99.994125	0.0016802608	0.001522909	0.0013648976	0.0013124412	0
99.99409	0.0016890721	0.0015306477	0.0013739563	0.0013147237	0
99.994064	0.0016991766	0.0015359159	0.0013806006	0.0013196813	0
99.993996	0.0017233391	0.0015453845	0.001389783	0.001340849	0
99.99214	0.002313893	0.0020111501	0.0017471447	0.0017850345	0
99.99374	0.0018017954	0.0016200049	0.0014604379	0.0013823578	0
99.99371	0.0018043302	0.0016249914	0.0014701736	0.0013873285	0
99.99363	0.0018306997	0.001647659	0.0014895498	0.0014071151	0
99.99355	0.0018504716	0.0016663782	0.001506757	0.0014223502	0
99.99346	0.0018799293	0.0016927168	0.0015289552	0.0014418116	0
99.99333	0.0019201437	0.0017270766	0.0015576447	0.0014693004	0
99.993164	0.001967934	0.001767754	0.0015917118	0.001503085	0
99.99295	0.0020321656	0.0018226923	0.0016368795	0.0015482306	0
99.992744	0.0020967873	0.0018771017	0.0016825879	0.0015944066	0
99.99248	0.0021780846	0.001945486	0.001741007	0.0016527034	0
99.992165	0.0022746627	0.002025854	0.0018132295	0.0017243403	0
99.99168	0.0024215293	0.002145401	0.0019174209	0.0018349119	0
99.99041	0.0028187202	0.0024637668	0.0021942232	0.00211525	0
99.98848	0.003419596	0.0029406988	0.002646292	0.0025211172	0
99.98519	0.0044553773	0.0037515918	0.0034040718	0.0032078028	0
99.974655	0.0079491725	0.0063068066	0.0056825685	0.005401139	0
98.60854	0.6284749	0.29965168	0.232166	0.23115492	0
99.94136	0.01968005	0.014396729	0.0124821365	0.012082043	0
99.96012	0.01282123	0.009877078	0.008766496	0.008411544	0
