W	N1	N2	N3	R	anotacion
99.99216	0.002234922	0.0019854978	0.0017509741	0.0018745987	0
99.993996	0.0016935406	0.0015313246	0.0013747014	0.001402489	0
99.99414	0.0016492474	0.0015013358	0.001337433	0.0013705337	0
99.99399	0.0016991562	0.0015473419	0.0013717854	0.0013905291	0
99.994064	0.001676184	0.0015319849	0.0013630701	0.0013618624	0
99.99409	0.0016753718	0.0015329575	0.0013678423	0.0013446435	0
99.99404	0.0016900983	0.0015472205	0.0013825466	0.001342473	0
99.993935	0.0017245618	0.0015753385	0.0014036046	0.0013537694	0
99.9938	0.0017723809	0.0016160569	0.001435525	0.001380759	0
99.99369	0.0018082841	0.0016466663	0.0014613036	0.0014009412	0
99.99364	0.001819511	0.001657263	0.0014746304	0.0014071766	0
99.99359	0.0018326435	0.0016684908	0.0014863804	0.0014152512	0
99.99356	0.0018422252	0.0016774742	0.0014984433	0.0014188181	0
99.99354	0.0018493793	0.0016834169	0.001506542	0.0014236773	0
99.99353	0.0018496943	0.0016826265	0.0015088571	0.0014214764	0
99.99344	0.001880532	0.0017064405	0.0015305128	0.0014394927	0
99.99337	0.0019031622	0.0017232026	0.0015499301	0.0014574021	0
99.99323	0.0019471016	0.0017568617	0.0015826789	0.0014895041	0
99.993	0.0020194205	0.0018109515	0.0016328417	0.0015421807	0
99.99287	0.0020605626	0.0018424465	0.0016659078	0.0015724564	0
99.99251	0.0021826464	0.0019371189	0.0017420372	0.0016405554	0
99.991165	0.0026162427	0.0022819121	0.002021284	0.0019144015	0
99.9829	0.005391447	0.0043193935	0.0037386839	0.0036409248	0
99.97423	0.008292832	0.00649652	0.005598769	0.005386865	0
99.9663	0.011051575	0.00845205	0.0072436314	0.0069569563	0
99.98137	0.0058784466	0.004702302	0.0041191108	0.0039394107	0
99.97198	0.009148488	0.006974248	0.006054858	0.0058473363	0
99.97641	0.007530545	0.0059257513	0.0052150562	0.004918001	0
99.93703	0.02181843	0.015371054	0.013215626	0.012563096	0
99.92171	0.027308432	0.01911891	0.016528888	0.015329565	0
99.92712	0.025413375	0.017833458	0.015391847	0.014250966	0
99.96149	0.012672064	0.009616548	0.008426973	0.007794988	0
99.97928	0.0064872014	0.00523007	0.0046769055	0.0043280064	0
99.98195	0.005554008	0.0045697098	0.0041160807	0.0038235376	0
99.98077	0.0059071677	0.0048654447	0.004425769	0.004043749	0
99.97775	0.0068610497	0.005615106	0.0050909743	0.0046830974	0
99.966255	0.010774759	0.0084333755	0.007615725	0.0069064116	0
