W	N1	N2	N3	R	anotacion
99.994095	0.0016190548	0.0015154213	0.001359608	0.0014097474	0
99.99525	0.0013136093	0.0012220291	0.0011127132	0.0011034559	0
99.99527	0.0013068523	0.0012202571	0.0011145081	0.0010879136	0
99.99525	0.0013168803	0.0012281062	0.0011204046	0.0010856991	0
99.99522	0.0013344535	0.0012383743	0.0011279671	0.00108974	0
99.99516	0.0013541266	0.0012508335	0.0011390792	0.0010971967	0
99.99511	0.0013712796	0.001262998	0.001151893	0.0011038999	0
99.99504	0.0013945373	0.0012828939	0.0011712754	0.0011164589	0
99.99495	0.0014218573	0.001306209	0.0011934071	0.0011331496	0
99.99485	0.0014510466	0.0013306059	0.0012150164	0.001151191	0
99.9948	0.0014687636	0.0013454977	0.0012281147	0.0011609325	0
99.994774	0.0014776452	0.0013532281	0.0012354866	0.00116403	0
99.99472	0.0014941609	0.0013661059	0.0012469044	0.0011731263	0
99.994675	0.0015110236	0.0013786815	0.0012575095	0.0011831842	0
99.994644	0.0015205957	0.001385317	0.0012641237	0.0011867431	0
99.994576	0.0015493855	0.0014032107	0.001270877	0.0012020919	0
99.99443	0.0015935977	0.0014383511	0.0013060739	0.0012299629	0
99.994064	0.0017174035	0.0015302461	0.0013690519	0.00131877	0
99.9944	0.0016062326	0.001449075	0.0013083713	0.0012379661	0
99.9944	0.0016091103	0.0014520311	0.00131182	0.0012358043	0
99.99426	0.0016517232	0.0014851545	0.0013373614	0.0012629809	0
99.99423	0.0016620492	0.0014933427	0.0013461077	0.0012701347	0
99.99419	0.0016793398	0.0015055382	0.0013522956	0.0012848752	0
99.994415	0.0016030998	0.0014459147	0.0013129667	0.0012262514	0
99.9944	0.001610336	0.0014489961	0.0013177196	0.0012255303	0
99.99388	0.001775324	0.001578754	0.0014154263	0.0013451999	0
99.99411	0.0017046748	0.0015232454	0.0013716088	0.0012899522	0
99.994026	0.0017307093	0.0015431913	0.0013797581	0.0013174408	0
99.99426	0.001652438	0.0014875901	0.0013444241	0.0012557566	0
99.99426	0.0016530021	0.001490148	0.0013488873	0.0012523747	0
99.99424	0.0016611115	0.0014958433	0.0013535646	0.0012569282	0
99.994225	0.0016665562	0.0014979838	0.001353474	0.0012619838	0
99.994194	0.0016751554	0.0015018907	0.0013537161	0.0012721708	0
99.99421	0.0016706969	0.001498496	0.0013503239	0.001268818	0
99.99424	0.0016591421	0.00149188	0.0013474093	0.0012579196	0
99.99426	0.0016519977	0.001485098	0.0013416538	0.0012539879	0
99.99415	0.0016963294	0.0015166678	0.0013580411	0.0012873375	0
99.99424	0.0016648549	0.001489806	0.0013390154	0.0012709867	0
99.99444	0.0016003863	0.0014420437	0.0013062989	0.001217919	0
99.99433	0.0016311791	0.001468457	0.0013291896	0.0012356648	0
99.99431	0.0016405361	0.0014752387	0.0013346059	0.0012403493	0
99.994255	0.0016581313	0.0014902339	0.0013474248	0.0012489787	0
99.99416	0.0016901216	0.001511784	0.0013614186	0.0012733289	0
99.99388	0.0017817878	0.0015806814	0.0014116247	0.0013465352	0
99.99419	0.0016839998	0.0015072515	0.0013554716	0.001271606	0
99.99426	0.0016549922	0.0014853954	0.0013543076	0.0012437295	0
99.99421	0.0016767089	0.0015010245	0.0013491057	0.0012661855	0
99.99424	0.0016591327	0.0014917728	0.0013651933	0.0012443045	0
99.99424	0.0016582562	0.0014895468	0.0013639595	0.0012455024	0
99.99421	0.0016691971	0.001497485	0.0013665645	0.0012555628	0
99.99445	0.0015885051	0.0014339327	0.0013214047	0.0011981701	0
99.99443	0.0015995889	0.0014418347	0.0013247513	0.0012080042	0
99.99463	0.0015355892	0.0013896287	0.0012839705	0.0011627718	0
99.99457	0.0015564078	0.0014068224	0.0012991846	0.001174139	0
99.99443	0.0016025756	0.0014444548	0.001329532	0.00120481	0
99.994316	0.0016409942	0.0014721046	0.0013431404	0.0012331104	0
99.9943	0.001650333	0.0014802598	0.0013465541	0.001234521	0
99.99422	0.0016721122	0.0014998162	0.0013622231	0.0012478506	0
99.99431	0.0016408076	0.0014771223	0.0013473384	0.0012257344	0
99.99429	0.0016455196	0.0014805737	0.0013482834	0.0012303431	0
99.99429	0.0016452207	0.0014844171	0.0013538927	0.0012269865	0
99.994446	0.0015913583	0.0014427835	0.0013250432	0.0011916056	0
99.994545	0.0015613397	0.0014177961	0.0013073027	0.0011728216	0
99.994484	0.0015805905	0.0014343202	0.0013206422	0.0011838116	0
99.99433	0.0016295412	0.0014754571	0.0013525573	0.0012147259	0
99.994156	0.0016842321	0.001522579	0.0013892564	0.0012493877	0
99.99399	0.0017397882	0.0015693613	0.001422505	0.0012846075	0
99.99386	0.0017875158	0.0016036724	0.0014429451	0.0013180185	0
99.99401	0.0017307838	0.0015622003	0.0014168172	0.001279259	0
99.99402	0.0017267892	0.0015601431	0.0014186753	0.0012756309	0
99.993805	0.0017976316	0.0016162359	0.0014579152	0.0013224183	0
