W	N1	N2	N3	R	anotacion
99.989746	0.0028294183	0.002641504	0.0022773957	0.0025035846	0
99.99063	0.0026479093	0.0024106668	0.002088479	0.0022200074	0
99.985954	0.0042047827	0.003563417	0.0030167124	0.0032688195	0
99.988	0.0035594264	0.003067633	0.0025916994	0.0027865137	0
99.992325	0.0021712272	0.0019742711	0.0017322735	0.001794508	0
99.99333	0.0018665754	0.0017149958	0.0015256309	0.001564746	0
99.99372	0.0017507244	0.0016217642	0.0014529369	0.0014579943	0
99.99395	0.0016860393	0.0015635982	0.0014153748	0.0013934528	0
99.99423	0.0015984745	0.0014893734	0.0013325982	0.0013425647	0
99.99426	0.0016032187	0.001483708	0.0013224122	0.0013333356	0
99.99429	0.0015906139	0.0014819901	0.0013278204	0.0013058744	0
99.99427	0.0016012656	0.0014912104	0.0013376438	0.0013048301	0
99.99428	0.0016001615	0.0014902478	0.0013398638	0.0012983874	0
99.99424	0.0016113013	0.0014943419	0.0013469666	0.0013011235	0
99.99419	0.0016326241	0.0015071919	0.0013613569	0.0013125502	0
99.993996	0.001694019	0.0015498701	0.001393048	0.0013612674	0
99.994	0.0016952694	0.0015491035	0.0013875228	0.001362911	0
99.9942	0.0015977469	0.001495686	0.0014054507	0.0012940804	0
99.994225	0.0015934547	0.0014909456	0.0013958153	0.0012901644	0
99.9942	0.0016048104	0.0015002773	0.0014000196	0.0012944015	0
99.9942	0.0016084816	0.0015031872	0.001400615	0.0012950825	0
99.99416	0.0016174722	0.0015109078	0.0014073137	0.0012990916	0
99.99418	0.0016130562	0.0015079557	0.0014099581	0.0012971779	0
99.99415	0.001617542	0.0015130081	0.0014188966	0.0012998168	0
99.99417	0.0016087957	0.0015049214	0.0014196861	0.0012960748	0
99.99418	0.0016079637	0.001503005	0.0014182116	0.0012963412	0
99.994156	0.0016105087	0.0015062217	0.0014269009	0.0012991286	0
99.99412	0.0016220654	0.0015179213	0.0014345881	0.0013054971	0
99.9941	0.0016299096	0.0015261486	0.0014441736	0.0013098201	0
99.99406	0.0016398353	0.0015342359	0.0014553269	0.0013139279	0
99.99401	0.0016528545	0.0015478827	0.0014780891	0.0013202811	0
99.99362	0.0017452617	0.0016449292	0.0015982953	0.0013854755	0
99.993164	0.0019494762	0.0017791785	0.0015877035	0.0015156518	0
99.99303	0.0019967072	0.0018191151	0.0016143755	0.0015483593	0
99.993935	0.0016742479	0.001583747	0.001481462	0.001323059	0
99.993935	0.0016889916	0.0015789532	0.0014677813	0.0013339267	0
99.993904	0.0017050831	0.0015752708	0.0014666751	0.0013503412	0
99.99251	0.0021710133	0.0019254445	0.0017181598	0.0016768586	0
99.99398	0.0016818665	0.0015637915	0.0014407524	0.0013313994	0
99.99394	0.0016914841	0.0015709028	0.0014454421	0.0013382721	0
99.993904	0.0017048785	0.0015822543	0.0014561304	0.0013465942	0
99.99387	0.0017158008	0.0015893431	0.0014639017	0.0013550539	0
99.99391	0.0017111828	0.0015798642	0.0014522402	0.00135507	0
99.993835	0.0017252059	0.0015984428	0.0014746664	0.0013629084	0
99.99383	0.0017301784	0.001600731	0.0014769152	0.0013679686	0
99.99374	0.001754691	0.0016283506	0.0015068378	0.0013813842	0
99.9937	0.0017686372	0.001633272	0.0015069987	0.0013943706	0
99.993614	0.0017840326	0.001655879	0.0015344493	0.0014012862	0
99.99344	0.0018394109	0.001707068	0.00158327	0.0014393637	0
99.99339	0.0018557605	0.0017163864	0.0015873316	0.0014502101	0
99.993	0.0019677412	0.0018364999	0.0016863205	0.0015070915	0
99.9934	0.0018547146	0.001721889	0.0015723503	0.0014465308	0
99.99334	0.0018854324	0.0017270579	0.0015670955	0.0014764499	0
99.99305	0.0019969463	0.0017976179	0.0015982332	0.0015549378	0
99.99353	0.001828184	0.00168547	0.0015259815	0.0014355844	0
99.99349	0.0018419676	0.0016967051	0.0015357633	0.0014438973	0
99.99341	0.0018667446	0.0017134537	0.0015442253	0.0014627259	0
99.99323	0.0019145034	0.0017620774	0.001594421	0.0014930833	0
99.993195	0.0019287218	0.0017665239	0.001602747	0.0015097989	0
99.99301	0.0019976473	0.0018103129	0.0016252911	0.0015603169	0
99.99327	0.0019030668	0.0017514025	0.0015905092	0.0014962369	0
99.993256	0.0019078444	0.0017429974	0.0015835741	0.0015049942	0
99.99331	0.0019001418	0.0017291906	0.0015602561	0.0015014497	0
99.99353	0.0018243165	0.001675599	0.0015267506	0.0014444878	0
99.99362	0.0017971244	0.0016507163	0.0015057472	0.0014203669	0
99.99368	0.0017775042	0.0016422101	0.0015031134	0.0013975893	0
99.993675	0.0017785266	0.0016443739	0.0015049474	0.0013961542	0
99.993675	0.0017791087	0.0016437023	0.0015027156	0.0013971187	0
99.993675	0.0017806599	0.0016454489	0.001504296	0.0013970259	0
99.9936	0.0018045494	0.0016681213	0.0015242301	0.0014134386	0
99.99353	0.0018205724	0.0016823217	0.0015371295	0.0014279801	0
99.99348	0.001834537	0.0016915253	0.0015453538	0.0014430025	0
99.993484	0.0018353845	0.001689252	0.0015442709	0.0014475022	0
99.9935	0.0018329236	0.0016852479	0.0015419646	0.0014479284	0
99.99355	0.0018181406	0.0016667622	0.001521792	0.0014397781	0
99.993614	0.0018009685	0.0016531451	0.0015058074	0.0014231473	0
99.99367	0.0017781128	0.0016459002	0.0015112	0.0013983091	0
99.993675	0.001780252	0.0016421358	0.00150041	0.0014014486	0
99.99367	0.0017849283	0.0016454589	0.0015027361	0.0014044713	0
99.99366	0.0017855886	0.0016482496	0.0015059551	0.0014039519	0
99.99364	0.0017927381	0.0016541462	0.0015127289	0.0014095929	0
99.9936	0.0018027925	0.0016630071	0.001521902	0.0014169676	0
99.99351	0.0018226928	0.0016848453	0.0015431589	0.0014284018	0
99.993355	0.0018678891	0.0017304388	0.0015889168	0.0014594786	0
99.993324	0.0018850175	0.0017362133	0.0015817295	0.0014755694	0
99.993286	0.0018906887	0.0017500223	0.0016000277	0.0014796044	0
99.99326	0.0019005544	0.0017488208	0.0015969521	0.0014931216	0
99.99322	0.0019076607	0.0017609146	0.0016127891	0.00149926	0
99.9932	0.0019330595	0.0017585608	0.001593698	0.00152046	0
99.993385	0.0018539799	0.0017186505	0.0015729013	0.0014644613	0
99.993454	0.0018397756	0.0017004302	0.0015519412	0.0014537174	0
99.993355	0.0018637788	0.0017344838	0.0015903617	0.0014656147	0
99.993256	0.0018922978	0.0017586802	0.0016107275	0.0014870584	0
99.99304	0.0019550747	0.0018128265	0.0016576152	0.0015271158	0
99.99291	0.0020032607	0.0018416751	0.0016845259	0.0015681824	0
99.99268	0.0020736365	0.0018884621	0.0017290671	0.0016251362	0
99.99278	0.002029932	0.0018639093	0.0017188172	0.0016017412	0
99.9926	0.0020886334	0.0019042125	0.0017601482	0.0016456752	0
99.99276	0.0020322392	0.0018677001	0.0017303156	0.0016049402	0
99.99293	0.0019763294	0.0018298293	0.00170105	0.0015652225	0
99.99235	0.0021760399	0.001962268	0.0018018691	0.0017118026	0
99.99331	0.0018623276	0.0017386652	0.0016103595	0.0014766625	0
99.99338	0.0018657431	0.0017127863	0.0015655659	0.001475429	0
99.99366	0.0017668023	0.0016495971	0.0015217264	0.0014068765	0
99.993744	0.0017436007	0.0016234753	0.0014963372	0.0013883807	0
99.993706	0.0017543243	0.001638894	0.0015108606	0.0013896266	0
99.9936	0.0017848329	0.0016709031	0.0015375564	0.001404426	0
99.993484	0.0018173261	0.0017029861	0.0015644105	0.0014237761	0
99.993355	0.0018615794	0.0017384028	0.0015872105	0.0014522789	0
99.99323	0.0018983257	0.0017710085	0.0016128954	0.0014818908	0
99.99312	0.0018970779	0.0018115446	0.0016142902	0.0015542675	0
99.99316	0.0018915822	0.001802071	0.0016051284	0.0015377818	0
99.99318	0.0018934858	0.001796184	0.0015998053	0.001541596	0
99.99309	0.0019278654	0.0018046825	0.0016025727	0.0015794276	0
99.9921	0.0022444716	0.0020481076	0.0018498118	0.001752067	0
99.993	0.0019549148	0.0018427542	0.0016232332	0.001588458	0
99.993286	0.0018618014	0.0017750215	0.0015802335	0.0015101815	0
99.99339	0.0018295166	0.0017373412	0.0015536753	0.0014769342	0
99.99349	0.001804028	0.0017084436	0.0015316658	0.0014597145	0
99.99349	0.0018123119	0.0017086302	0.0015210257	0.0014617529	0
99.993515	0.0018006485	0.0017091858	0.0015273534	0.0014500795	0
99.993576	0.0017846434	0.0016911773	0.0015145062	0.0014380175	0
99.99361	0.0017788946	0.0016821888	0.0015083101	0.0014337756	0
99.99364	0.0017733604	0.0016669779	0.001494008	0.0014313919	0
99.99361	0.0017797394	0.0016776834	0.0014958897	0.0014324237	0
99.99353	0.0018028846	0.0017025679	0.0015213211	0.0014390333	0
99.99347	0.00182682	0.0017204311	0.0015355945	0.0014516015	0
99.99346	0.0018295243	0.0017124536	0.0015284168	0.0014608151	0
99.99331	0.0018812512	0.0017509592	0.0015614387	0.0014965936	0
99.99293	0.0020146316	0.001836099	0.0016156429	0.001605344	0
99.993256	0.0018879267	0.0017745957	0.0015800124	0.0015078782	0
99.99331	0.0018723597	0.001754768	0.0015660555	0.0014985971	0
99.993256	0.0018887286	0.0017650736	0.0015750355	0.0015113978	0
99.99322	0.0019035528	0.0017644103	0.0015790623	0.0015321879	0
99.99277	0.002044855	0.0019007004	0.0016881697	0.001608605	0
99.99267	0.0020457131	0.0019132535	0.0017499739	0.0016114614	0
99.99244	0.0021192466	0.0019705403	0.0018006109	0.0016607188	0
99.992065	0.0022580172	0.0020455755	0.0018528466	0.001769988	0
99.99225	0.002168207	0.0020135732	0.0018499315	0.0017121951	0
99.99211	0.0022332233	0.002087485	0.0018230187	0.0017533477	0
99.99231	0.002155893	0.0019950704	0.0018292303	0.001706635	0
99.99245	0.0021194061	0.001965536	0.0017942932	0.0016730211	0
99.99263	0.0020753122	0.0019231448	0.0017434477	0.0016417895	0
99.99263	0.0020683021	0.0019237833	0.0017428028	0.0016354504	0
99.99261	0.0020950986	0.0019159237	0.0017224831	0.0016553712	0
99.99265	0.0020754293	0.0019057443	0.0017293487	0.0016387508	0
99.99261	0.002106337	0.0019075252	0.0017087137	0.0016607024	0
99.99301	0.0019623623	0.0018257492	0.0016524886	0.0015463228	0
99.993126	0.0019391226	0.0017941034	0.0016152037	0.0015285009	0
99.99312	0.0019348523	0.0017998685	0.0016233674	0.0015208088	0
99.99315	0.0019267121	0.0017944087	0.0016194088	0.0015168665	0
99.99312	0.0019353854	0.0018021131	0.0016256245	0.0015246712	0
99.993065	0.001953742	0.0018135208	0.0016323014	0.0015407586	0
99.993	0.001975277	0.0018308274	0.0016463675	0.0015577328	0
99.992874	0.0020123855	0.0018630779	0.0016745402	0.0015840265	0
99.992714	0.002056408	0.001904804	0.0017181223	0.001613253	0
99.99268	0.0020826196	0.0019003844	0.0016991268	0.0016367198	0
99.99279	0.002039862	0.0018835741	0.0016848692	0.001609373	0
99.99266	0.0020772358	0.0019193736	0.0017207821	0.0016276236	0
99.9923	0.0022021916	0.0019961763	0.0017729184	0.0017168315	0
99.99211	0.002265909	0.0020556906	0.001818427	0.0017605318	0
99.99194	0.0023233157	0.002100587	0.0018431811	0.0017995944	0
99.992584	0.0021124268	0.001928935	0.0017122239	0.0016602944	0
99.992424	0.0021712545	0.0019781378	0.0017442799	0.0016832188	0
99.99265	0.0020886294	0.001920253	0.0017004522	0.0016269807	0
99.9926	0.0021051448	0.0019385063	0.0017135424	0.0016384949	0
99.99249	0.0021334526	0.001970814	0.0017390392	0.0016607757	0
99.992355	0.0021684284	0.002000253	0.0017691726	0.0016957609	0
99.99174	0.0023587	0.002160673	0.0019067851	0.001828353	0
99.99008	0.0027876098	0.0026178276	0.0022786953	0.002242494	0
99.99094	0.0025273305	0.0023899197	0.00211073	0.002036935	0
99.99093	0.0025445614	0.0023897332	0.002094575	0.0020403552	0
99.99256	0.0020879905	0.0019386339	0.0017346484	0.0016895132	0
99.993324	0.0018642003	0.0017354395	0.0015771205	0.0015035418	0
99.9935	0.001814172	0.0016880585	0.0015323907	0.0014576718	0
99.993675	0.0017604423	0.0016444532	0.0015030729	0.0014139947	0
99.99371	0.0017502109	0.0016351391	0.0014985619	0.0013999556	0
99.993744	0.0017428797	0.001628804	0.0014949043	0.0013915766	0
99.99375	0.0017401802	0.0016267673	0.0014922018	0.0013881426	0
99.993774	0.0017344642	0.0016244999	0.0014903321	0.0013841984	0
99.99378	0.001728142	0.0016194297	0.0014870056	0.0013802927	0
99.993774	0.001727171	0.0016206274	0.0014890956	0.001379554	0
99.99377	0.0017304395	0.0016258176	0.0014930351	0.0013821145	0
99.99376	0.0017305572	0.001627653	0.0014970393	0.0013830928	0
99.99375	0.0017304425	0.0016271451	0.0014989981	0.001383662	0
99.99372	0.0017408301	0.001638207	0.0015099011	0.0013915903	0
99.99369	0.0017463391	0.0016441649	0.001514887	0.0013958901	0
99.99366	0.0017560071	0.0016562755	0.0015276474	0.0014025137	0
99.9936	0.0017713577	0.0016735045	0.0015450324	0.0014120527	0
99.99355	0.0017837243	0.0016878252	0.0015612182	0.0014204175	0
99.99348	0.0018042943	0.0017058817	0.0015776287	0.0014350436	0
99.99332	0.0018466897	0.0017529182	0.0016281902	0.0014613727	0
99.99308	0.0019036627	0.001816243	0.0017060614	0.0014989746	0
99.99281	0.001973396	0.0019038027	0.001721518	0.0015801763	0
99.993225	0.001860824	0.0017782768	0.0016640797	0.0014747712	0
99.993195	0.0018770305	0.0017857208	0.0016602764	0.0014795101	0
99.99321	0.0018744303	0.0017768008	0.0016510183	0.0014818525	0
99.99314	0.0018974581	0.001796615	0.0016733519	0.001497123	0
99.99299	0.001936034	0.0018329058	0.0017143389	0.0015258659	0
99.9926	0.002039773	0.0019354195	0.0018230455	0.0015940013	0
99.99181	0.0022908638	0.0021827852	0.0019205014	0.0017899144	0
99.99184	0.0022338382	0.0021512413	0.0020422074	0.001741092	0
99.99233	0.0021221498	0.0020199327	0.0018792221	0.0016569274	0
99.99229	0.0021403318	0.0020284809	0.0018806715	0.0016733338	0
99.992195	0.0021696186	0.002045667	0.0018878991	0.001699076	0
99.99189	0.002265215	0.0021280071	0.0019600063	0.0017625809	0
99.991585	0.0023751557	0.0021999856	0.0020115266	0.001837619	0
99.99144	0.002432453	0.0022329204	0.0020227788	0.0018755096	0
99.99195	0.0022502837	0.0021004484	0.0019219387	0.0017760581	0
99.99195	0.0022492881	0.002102079	0.0019239101	0.0017715865	0
99.99178	0.0022950603	0.002148438	0.0019724395	0.001799698	0
99.991646	0.00233739	0.0021907797	0.0019248398	0.0019005805	0
99.991684	0.0023349433	0.0021677536	0.0018987174	0.0018985884	0
99.99208	0.0022140178	0.002084855	0.0018354479	0.0017851506	0
99.992195	0.0021779346	0.0020573807	0.0018162294	0.0017492934	0
99.99216	0.0021975366	0.0020657424	0.00182054	0.0017598635	0
99.9919	0.0022756313	0.002131988	0.0018725703	0.0018169146	0
99.991486	0.0024084903	0.002234106	0.001947101	0.001926041	0
99.99136	0.0024346067	0.0022820085	0.0019890277	0.0019378633	0
99.991	0.00254291	0.0023612464	0.002053181	0.002036843	0
99.99083	0.0026015078	0.0024000092	0.0020889933	0.002075817	0
99.98892	0.0032093835	0.0028575682	0.0024561028	0.002561905	0
99.99023	0.002774333	0.0025722277	0.0022224635	0.0022049872	0
99.986336	0.0039940923	0.0035058188	0.0029789235	0.0031838797	0
99.98903	0.0031262215	0.0028851307	0.002476758	0.002486147	0
99.98407	0.004653128	0.004082893	0.003454792	0.0037447102	0
99.987686	0.0035236538	0.0031907747	0.0027252245	0.0028687539	0
99.988434	0.003304447	0.0029970796	0.0025755065	0.0026771887	0
99.98805	0.0034523567	0.0030866133	0.0026521042	0.0027647775	0
99.987465	0.003671903	0.0032335152	0.002743626	0.0028868117	0
99.990944	0.0025513195	0.002392044	0.0020777553	0.0020268422	0
99.991104	0.0025039958	0.0023473045	0.0020391322	0.0019945377	0
99.99069	0.0026257923	0.0024566879	0.0021292975	0.002091151	0
99.9896	0.0029565024	0.002714679	0.0023451736	0.0023815553	0
99.986496	0.0038072383	0.0035478296	0.003250067	0.0028932707	0
99.990074	0.0028086444	0.0026113496	0.002245888	0.002258209	0
99.987854	0.0035201414	0.0031414446	0.0026576715	0.0028235097	0
99.99051	0.0026782113	0.0024960306	0.002162342	0.0021547307	0
99.9868	0.003853457	0.0033924258	0.002867961	0.003096266	0
99.99101	0.0025323438	0.0023552128	0.0020574024	0.002036714	0
99.99066	0.0026448767	0.0024454182	0.0021397397	0.0021188965	0
99.98729	0.0036961462	0.003259133	0.0027824957	0.002972586	0
99.990204	0.002793091	0.0025351394	0.002183048	0.002274963	0
99.99209	0.002206737	0.0020800217	0.001845771	0.0017820346	0
99.99226	0.0021610588	0.0020295582	0.0018027326	0.0017425271	0
99.992355	0.0021270888	0.00201058	0.0017886397	0.0017212271	0
99.99226	0.002154138	0.0020272387	0.0018055104	0.0017378947	0
99.99228	0.0021618314	0.0020253104	0.0017926712	0.0017500485	0
99.99202	0.0022474504	0.002086744	0.0018590117	0.0017928103	0
99.991104	0.0024377198	0.0023356988	0.002169587	0.001950008	0
99.9923	0.0021417937	0.0020240538	0.0017965352	0.0017200218	0
99.99274	0.0020253097	0.0018977599	0.0016963705	0.001631546	0
99.99298	0.001964226	0.0018381301	0.0016473731	0.0015820682	0
99.99274	0.002039631	0.0019025716	0.001699815	0.0016198455	0
99.99274	0.0020412256	0.0019076102	0.0017026899	0.0016189283	0
99.992874	0.0019827317	0.0018718991	0.0016772479	0.0015786693	0
99.99302	0.0019421158	0.0018390213	0.0016527011	0.0015520607	0
99.993095	0.001918901	0.0018170316	0.0016360669	0.0015363223	0
99.99314	0.0019073474	0.0018001721	0.0016222161	0.0015269967	0
99.9932	0.0018899362	0.0017805089	0.001604881	0.0015168551	0
99.99336	0.0018541164	0.001725973	0.0015559219	0.0014987913	0
99.99327	0.0018746931	0.0017615872	0.0015908177	0.0015029892	0
99.9933	0.0018645114	0.0017513945	0.0015846043	0.0014962952	0
99.99339	0.0018405133	0.0017210714	0.0015587307	0.001481487	0
99.99336	0.0018527338	0.0017347742	0.0015715428	0.0014856193	0
99.99334	0.001853286	0.0017410313	0.0015765581	0.0014842652	0
99.99335	0.0018501705	0.001738404	0.001576101	0.0014807885	0
99.9933	0.0018685069	0.001753584	0.001588132	0.0014911749	0
99.99326	0.0018806977	0.0017636003	0.0015970869	0.0014995697	0
99.993225	0.0018972167	0.0017733303	0.0016000328	0.0015086642	0
99.99318	0.0019128761	0.001782286	0.0016080213	0.0015140071	0
99.99301	0.0019642313	0.0018259323	0.0016435868	0.0015488415	0
99.99282	0.0020294762	0.0018630815	0.0016774853	0.0016070792	0
99.992836	0.002033686	0.0018509502	0.0016608518	0.0016243136	0
99.99294	0.0020013412	0.0018243726	0.0016320124	0.0015983077	0
99.992805	0.0020233868	0.0018844927	0.0016985403	0.0015872123	0
99.99246	0.00212298	0.0019745547	0.0017807715	0.0016520615	0
99.99195	0.0022282214	0.0021220557	0.0019581302	0.0017481901	0
99.9914	0.0023807918	0.002270735	0.0020990185	0.0018496771	0
99.99051	0.0027441054	0.0024705085	0.002209224	0.0020689992	0
99.992	0.0022687342	0.0020810016	0.0018731577	0.0017728505	0
99.99238	0.0021611392	0.0019826023	0.0017855061	0.0016994043	0
99.992584	0.002085877	0.001936456	0.001757805	0.0016406188	0
99.992744	0.0020220822	0.0018995046	0.0017331799	0.0015999691	0
99.992676	0.0020375336	0.0019203661	0.0017533205	0.0016110772	0
99.99244	0.0021066833	0.0019876708	0.0018090634	0.0016584003	0
99.99181	0.0022933353	0.0021536588	0.0019515725	0.0017904225	0
99.9911	0.0024915012	0.002349975	0.0021304935	0.0019367671	0
99.989586	0.0029148525	0.002750588	0.0025034854	0.0022362727	0
99.989006	0.002957998	0.0028778014	0.0028444978	0.0023152498	0
99.98694	0.0035709436	0.0034326676	0.0033692212	0.002696116	0
99.99052	0.0025685332	0.002497792	0.0023914722	0.002036614	0
99.99105	0.0024337976	0.0023529828	0.0022339374	0.001927091	0
99.99081	0.0025051949	0.0024198275	0.002302613	0.0019643467	0
99.9911	0.0024374728	0.0023512829	0.002206649	0.0019145622	0
99.99101	0.0024660686	0.0023752272	0.0022194034	0.0019297738	0
99.99083	0.0025150718	0.0024220652	0.0022649725	0.0019636417	0
99.99084	0.0025108769	0.0024167814	0.0022679388	0.0019671572	0
99.99037	0.0026516279	0.0025413195	0.002379643	0.0020555665	0
99.98528	0.004244929	0.0039248136	0.003367328	0.003179119	0
99.989876	0.0027706302	0.0026739305	0.0025173263	0.0021624374	0
99.99061	0.0025724084	0.0024802845	0.0023254121	0.0020176177	0
99.990814	0.0025200176	0.002424074	0.0022694494	0.0019725668	0
99.99119	0.0024266695	0.0023220018	0.0021613282	0.0019020239	0
99.991234	0.0024078204	0.0023110216	0.0021682212	0.0018904497	0
99.99151	0.0023255341	0.0022365102	0.0020946136	0.0018359555	0
99.991646	0.0022864367	0.0021979911	0.0020559588	0.0018059665	0
99.9916	0.002300454	0.0022107174	0.00207245	0.0018143383	0
99.99136	0.0023660322	0.002272339	0.0021360344	0.0018595096	0
99.99094	0.0024834333	0.002383853	0.0022494856	0.0019399871	0
99.99068	0.0025463202	0.0024496117	0.0023310892	0.001995009	0
99.98937	0.0028950472	0.002792277	0.002711145	0.0022303858	0
99.99075	0.0025092561	0.0024297643	0.0023134202	0.001984184	0
99.99066	0.002549049	0.0024547472	0.0023240843	0.002000321	0
99.989716	0.00281149	0.0027131354	0.0025907208	0.002175537	0
99.98709	0.0035756766	0.0034326422	0.003245773	0.0026601858	0
99.988464	0.0031603067	0.0030620003	0.0028996118	0.0024213507	0
99.98987	0.0027704546	0.002681393	0.0025097693	0.0021707208	0
99.99019	0.0026952883	0.0025929285	0.002411205	0.002110542	0
99.99054	0.0026019844	0.0024993783	0.0023159713	0.0020548296	0
99.99063	0.002578638	0.002470006	0.0022837885	0.0020389853	0
99.990875	0.0025178867	0.002398874	0.0022112934	0.0019989614	0
99.991165	0.0024460151	0.0023154845	0.0021204713	0.0019460118	0
99.99099	0.002495594	0.0023758044	0.0021661054	0.0019735156	0
99.991264	0.002450883	0.0023021623	0.0020198508	0.001977106	0
99.991394	0.0024250231	0.002258176	0.001982091	0.0019425756	0
99.99173	0.002330394	0.0021570325	0.0018961892	0.001887247	0
99.99203	0.0022439957	0.0020809653	0.0018381458	0.0018096371	0
