W	N1	N2	N3	R	anotacion
99.9938	0.0017276412	0.0015805039	0.0013973444	0.0014979522	0
99.99524	0.0013188047	0.0012232392	0.0011116695	0.0011128393	0
99.99519	0.0013350513	0.001243401	0.0011296361	0.0011102284	0
99.99517	0.00134577	0.0012486477	0.0011320326	0.0011050641	0
99.99508	0.0013572085	0.0012679303	0.0011670901	0.0011300297	0
99.99504	0.0013722795	0.0012808773	0.0011792752	0.0011346698	0
99.994965	0.001393533	0.0013002771	0.0011991637	0.0011451967	0
99.99489	0.0014167656	0.00131998	0.0012178725	0.0011587599	0
99.99481	0.0014363967	0.0013377372	0.0012356961	0.0011712027	0
99.99477	0.0014514732	0.0013516906	0.0012507585	0.001180703	0
99.99472	0.0014659024	0.0013640062	0.0012634754	0.001189951	0
99.994675	0.0014815783	0.0013772111	0.0012773148	0.0012008785	0
99.994644	0.0014881257	0.0013843497	0.0012841792	0.0012046174	0
99.99461	0.0014981173	0.0013929012	0.0012933136	0.0012110156	0
99.994576	0.0015065274	0.0014007209	0.001300228	0.0012169994	0
99.994545	0.001517063	0.0014088759	0.0013081604	0.0012238387	0
99.99449	0.0015344635	0.0014203587	0.0013187048	0.0012375878	0
99.99445	0.0015465507	0.001429496	0.001327308	0.0012461548	0
99.994415	0.001556814	0.0014344961	0.0013331557	0.0012541146	0
99.99441	0.001560417	0.0014379205	0.0013399023	0.0012549039	0
99.99443	0.001553588	0.0014347379	0.0013377187	0.0012481476	0
99.99445	0.001547071	0.0014319848	0.0013406987	0.0012420447	0
99.99442	0.001552384	0.0014368579	0.0013463583	0.0012457446	0
99.99444	0.0015470056	0.001433936	0.001346501	0.0012409757	0
99.99441	0.0015559415	0.0014406468	0.00135389	0.0012479022	0
99.994415	0.0015535506	0.0014403029	0.0013549518	0.0012449026	0
99.9944	0.0015546277	0.0014420241	0.0013569228	0.0012453008	0
99.99437	0.0015613539	0.0014483614	0.0013633163	0.0012503188	0
99.994354	0.0015656903	0.0014521286	0.0013672462	0.0012538531	0
99.99434	0.0015728272	0.0014582907	0.0013734836	0.0012584385	0
99.99429	0.0015847436	0.0014677941	0.0013821536	0.0012664867	0
99.99426	0.0015940078	0.001474971	0.0013876233	0.0012727918	0
99.99425	0.0016026297	0.0014807229	0.0013905471	0.0012783826	0
99.99422	0.0016112488	0.0014862943	0.0013933099	0.0012836759	0
99.99418	0.0016304966	0.0014999049	0.0014026057	0.0012967755	0
99.994125	0.0016461667	0.0015099314	0.0014066526	0.0013066167	0
99.993996	0.001691571	0.001544021	0.0014311632	0.001337326	0
99.99364	0.0018038978	0.0016346927	0.0015046112	0.0014160861	0
99.99291	0.0020336015	0.001816232	0.0016615612	0.0015801395	0
99.99227	0.0022314056	0.002003015	0.0017775466	0.0017235645	0
99.9913	0.002523038	0.002252911	0.0020049873	0.0019228383	0
99.989845	0.0029687593	0.002618299	0.0023370564	0.0022315185	0
